instance_idx,instance,epsilon,runtime
0,[0. 0. 0.],0.389,68.31613278388977
1,[0. 0. 0.],0.389,68.78460645675659
2,[0.        0.        0.4746947],0,0
3,[0.76256799 1.         0.06343712],0,0
4,[0.         0.13404751 1.        ],0,0
5,[0.         0.1376421  0.03892897],0,0
6,[0.10783926 0.53517596 0.14051506],0,0
7,[0.40313164 0.81477096 0.85988249],0,0
8,[0.40899363 0.885348   0.65924601],0,0
9,[0.84063095 0.16923108 0.38808665],0,0
10,[0.58220223 1.         0.72035157],0,0
11,[0.47151412 0.15660527 0.2710418 ],0,0
12,[0.20020652 1.         1.        ],0,0
13,[0.91146829 0.47041673 0.7796037 ],0,0
14,[0.28477142 0.41604844 0.08348737],0,0
15,[0.41434035 0.15129227 0.02713353],0,0
16,[0.93754119 0.         0.90890564],0,0
17,[0.70715335 0.         0.50351379],0,0
18,[1.         1.         0.60016593],0,0
19,[0.76928675 0.68980248 0.2643443 ],0,0
20,[0.54082066 0.56521067 0.39084717],0,0
21,[0.81787873 0.39491082 0.83044135],0,0
22,[0.04114948 0.39566073 0.        ],0,0
23,[0.64059881 0.87265484 0.59256062],0,0
24,[0.55673499 0.59370131 0.2192185 ],0,0
25,[0.37227639 0.54466982 0.7146547 ],0,0
26,[0.36589784 0.43189114 0.34002549],0,0
27,[0.54531143 0.65333774 0.33643791],0,0
28,[0.67989429 0.84624557 0.58422157],0,0
29,[0.98404784 0.24469622 1.        ],0,0
30,[0.16184743 0.30483726 0.88263364],0,0
31,[0.00809134 0.58478117 0.94486894],0,0
32,[0.94658903 0.66026169 0.34409112],0,0
33,[0.31670911 0.6033489  0.0254659 ],0,0
34,[0.00351055 0.88269236 0.66557771],0,0
35,[0.1422416  0.37765635 0.27954696],0,0
36,[0.86966156 0.21876093 0.77701684],0,0
37,[0.7404295  0.25502053 0.23729655],0,0
38,[0.5111396  0.34530035 0.62795978],0,0
39,[0.31244983 0.78550777 0.42949866],0,0
40,[0.11472974 0.76323688 0.9719656 ],0,0
41,[0.67594719 0.50898828 0.94540869],0,0
42,[0.93608598 0.         0.50650781],0,0
43,[0.         0.33169139 0.22556446],0,0
44,[0.45286941 0.68334321 0.93290824],0,0
45,[0.24756965 0.00252977 1.        ],0,0
46,[0.7811977  0.55347725 0.07118657],0,0
