instance_idx,instance,epsilon,runtime
0,[0. 0. 0.],0.347,68.51923441886902
1,[0. 0. 0.],0,0
2,[0.79073678 0.         0.        ],0,0
3,[0.91184955 0.11856914 0.86451722],0,0
4,[0.13939182 0.73529312 1.        ],0,0
5,[0.48324367 0.43784509 0.22374156],0,0
6,[0.53773492 0.71519248 0.34918414],0,0
7,[0.32597805 0.60762691 0.13176133],0,0
8,[0.         0.64534108 0.        ],0.023,65.21074557304382
9,[0.53580584 0.91806338 0.95510913],0,0
10,[0.09299656 0.46550293 1.        ],0,0
11,[0.21811169 1.         0.12110605],0,0
12,[0.84720435 0.02486825 0.68920613],0,0
13,[0.80209693 0.54457203 0.64684273],0,0
14,[0.94081208 1.         0.09603151],0,0
15,[0.43956542 0.02362434 0.33804831],0,0
16,[0.         0.14651903 0.63728039],0,0
17,[0.         0.14014305 0.        ],0,0
18,[0.83275129 0.23170113 0.068402  ],0,0
19,[0.61285155 0.71544458 0.67944788],0,0
20,[0.52877762 0.52864692 0.77690684],0,0
21,[0.25789147 0.84310355 0.74876225],0,0
22,[0.88374991 0.89204233 0.90832143],0,0
23,[0.49650751 0.5161491  0.79234876],0,0
24,[0.56493354 0.01142934 0.99290951],0,0
25,[0.13090318 0.47743565 0.48443967],0,0
26,[0.01005717 0.57323134 0.63542325],0,0
27,[0.83225055 0.60784458 0.32484284],0,0
28,[0.54876699 0.9620836  0.68614253],0,0
29,[0.86731823 0.         0.74408197],0,0
30,[0.14476331 0.15379395 0.3517995 ],0,0
31,[0.10664319 0.07552632 0.22028427],0,0
32,[0.16668174 0.24174693 0.86369626],0,0
33,[0.         0.19172763 0.04908828],0,0
34,[0.48250313 0.22110775 0.57026093],0,0
35,[0.17628267 0.18802877 0.52337552],0,0
36,[0.         0.88658763 0.60504928],0,0
37,[0.36435012 0.54670279 1.        ],0,0
38,[0.4758465  0.38867605 0.22083748],0,0
39,[0.34756617 0.77406736 0.64341267],0,0
40,[0.22974462 0.90071029 0.13178543],0,0
41,[0.31991257 0.77644581 0.96568591],0,0
42,[0.4362716  0.         0.58774767],0,0
43,[0.40011048 0.01858726 0.36159133],0,0
44,[0.91232141 0.02669588 0.17941148],0,0
45,[0.10747084 0.79845489 0.31753405],0,0
46,[0.68998351 0.67401094 0.00241781],0,0
47,[0.41236945 0.1095781  0.84228642],0,0
48,[0.47018259 0.36272003 0.85610915],0,0
49,[0.84503724 0.05795241 0.09071001],0,0
50,[0.28298669 0.30630394 0.4597749 ],0,0
51,[0.40055441 0.97569107 0.70557299],0,0
52,[1.         0.61628957 0.2388031 ],0,0
53,[0.55744021 0.15105482 0.612636  ],0,0
54,[0.07991821 0.9335072  0.31307485],0,0
55,[0.92465529 0.2122163  0.21126079],0,0
56,[0.19621336 0.82468962 0.87266816],0,0
57,[0.75696805 0.57221117 0.14507109],0,0
58,[0.18757206 0.02174882 0.98194585],0,0
59,[0.06331488 0.71517331 0.        ],0,0
60,[0.23946214 0.6009817  0.19223612],0,0
61,[0.         0.89803602 0.30247779],0,0
62,[0.         0.70370486 1.        ],0,0
63,[0.56409413 0.02439834 0.42167844],0,0
64,[0.63124439 0.2370958  0.42114335],0,0
65,[0.76972283 0.65620274 0.84025179],0,0
66,[0.98841322 0.51536915 0.99170865],0,0
67,[0.11615919 0.5140488  0.68264124],0,0
68,[0.96564098 0.46604977 0.44090651],0,0
69,[0.92696084 0.46609916 0.05768106],0,0
70,[0.46595045 0.26277251 0.66277927],0,0
71,[0.84806481 0.03648053 0.31954501],0,0
72,[0.93534149 0.81010193 0.79175118],0,0
73,[0.40058017 0.9573004  0.85745084],0,0
74,[0.85075478 0.54049691 0.64783746],0,0
75,[0.1312429  0.02462186 0.01423325],0,0
76,[0.04975593 0.50618253 0.95515174],0,0
77,[0.59585499 0.78852341 0.76251011],0,0
78,[0.98222921 0.26941011 0.50215548],0,0
79,[0.96158801 0.32378448 0.7052967 ],0,0
80,[0.42518538 0.14416465 0.20473699],0,0
81,[0.36998687 0.01794403 0.89138134],0,0
82,[0.36519532 0.23314704 0.80880288],0,0
83,[0.         0.76213264 0.45452581],0,0
84,[0.08821871 0.39240018 0.99684417],0,0
85,[0.03551536 0.27708763 0.1794473 ],0,0
86,[0.61318299 0.19064022 0.85754998],0,0
87,[0.37540437 0.9532352  0.12210354],0,0
88,[0.23457562 0.01586227 0.04427467],0,0
89,[0.18606862 0.58512915 0.55620066],0,0
90,[0.75399934 0.22611303 0.60513682],0,0
91,[1.         0.31482295 0.23716469],0,0
92,[0.18394945 0.96842509 0.64322606],0,0
93,[0.49898957 0.49178844 0.07974976],0,0
94,[0.22447439 0.69894266 0.25386278],0,0
95,[0.51911951 0.90651104 0.1844967 ],0,0
96,[0.4767318  0.76265731 0.75202243],0,0
97,[0.83849836 0.9129417  0.58341464],0,0
98,[0.22489752 0.50589503 0.93704047],0,0
99,[0.196871   0.28696858 0.19888019],0,0
100,[0.89180912 0.08735996 0.15253612],0,0
101,[0.61642642 0.72882595 0.42610424],0,0
102,[0.75913678 0.70613956 0.39401168],0,0
103,[0.06901617 0.69017459 0.62653928],0,0
104,[0.97382598 0.70069621 0.0626618 ],0,0
105,[0.19388666 0.30110815 0.73374761],0,0
106,[0.30999275 0.22660509 0.18790062],0,0
107,[0.27138722 0.4933581  0.71642658],0,0
108,[0.86044775 0.09052031 0.55783007],0,0
109,[0.98809252 0.39044111 0.12523879],0,0
110,[0.66195256 0.82552204 0.03941812],0,0
111,[0.08088296 0.29980238 0.36800791],0,0
112,[0.11200687 0.07457845 0.42533273],0,0
113,[0.97061204 0.56350364 0.27927168],0,0
114,[0.97369968 0.27611607 0.14189055],0,0
115,[0.12088701 0.01261786 0.9256936 ],0,0
116,[0.53814542 0.98416651 0.54617562],0,0
117,[0.06672674 0.36491282 0.34783577],0,0
118,[0.15595892 0.07023019 0.69722748],0,0
119,[0.88447656 0.93708614 0.23995088],0,0
120,[0.62364001 0.24671213 0.85293412],0,0
121,[9.26953426e-01 2.02354608e-04 1.91607735e-01],0,0
122,[0.88196278 0.98573408 0.85739137],0,0
123,[0.06006562 0.59779042 0.77826553],0,0
124,[0.57741558 0.54024235 0.78259477],0,0
125,[0.05459701 0.56655041 0.98269426],0,0
126,[0.55600055 0.35459099 0.13653326],0,0
127,[0.90403363 0.66880393 0.96588773],0,0
128,[0.97931677 0.69055154 0.86363545],0,0
129,[0.82929837 0.74315248 0.42020926],0,0
130,[0.68560201 0.78379732 0.26827285],0,0
131,[0.79825338 0.60048758 0.38320635],0,0
132,[0.43746847 0.92097085 0.06651466],0,0
133,[0.03941301 0.49481624 0.10747111],0,0
134,[0.8681659  0.92225171 0.36054994],0,0
135,[0.35278893 0.65915752 0.89301495],0,0
136,[0.6459774  0.89652962 0.34492998],0,0
137,[0.47148436 0.68616507 0.74998383],0,0
138,[0.38528738 0.3474336  0.85562223],0,0
139,[0.6758444  0.52900212 0.25382501],0,0
140,[0.36688851 0.07552088 0.24693756],0,0
141,[0.08638556 0.21664284 0.63025839],0,0
142,[0.56451397 0.85113704 0.57083127],0,0
143,[0.34245603 0.34219525 0.83921993],0,0
144,[0.01417796 0.15435637 0.44988902],0,0
145,[0.14336839 0.39256047 0.15957299],0,0
146,[0.62522487 0.86854081 0.39533049],0,0
