instance_idx,instance,epsilon,runtime
1000,[0.31838591 0.20273518 0.29636703],0.095,60.78799486160278
1001,[0.18870028 0.83145754 0.05279536],0.153,61.63486313819885
1002,[0.15502961 0.78393295 0.67802673],0.109,59.776700496673584
1003,[0.93418112 0.94603536 0.66985165],0.399,63.5570228099823
1004,[0.45429645 0.11930489 0.90619766],0.073,61.29914379119873
1005,[0.40073691 0.75391108 0.86277767],0.217,61.49682068824768
1006,[0.69222303 0.73978873 0.37105463],0.357,53.01157569885254
1007,[0.6294658  0.85875559 0.45201022],0.383,63.218079566955566
1008,[0.60804285 0.95553047 0.28934888],0.399,64.5542516708374
1009,[0.59765058 0.94517715 0.6809017 ],0.399,64.76446604728699
1010,[0.79779023 0.2871493  0.52459492],0.183,63.37647533416748
1011,[0.9763066  0.65189317 0.23981476],0.399,64.23959469795227
1012,[0.90039193 0.75433793 0.62106026],0.399,64.0303738117218
1013,[0.62930264 0.1868185  0.3808463 ],0.049,60.90521311759949
1014,[0.17872538 0.13487873 0.81651685],0.201,50.86038851737976
1015,[0.55169138 0.8126973  0.26972521],0.323,62.85855031013489
1016,[0.43705339 0.13111616 0.40832899],0.073,60.390347957611084
1017,[0.84975558 0.08560662 0.44511052],0.131,52.53066086769104
1018,[0.26245079 0.21262931 0.79404922],0.121,60.8848237991333
1019,[0.56794415 0.82719995 0.49004181],0.337,54.50623059272766
1020,[0.05103699 0.77277338 0.63938533],0.055,60.57719326019287
1021,[0.82644256 0.35348565 0.97004755],0.229,61.88542938232422
1022,[0.06243841 0.81434958 0.71390554],0.095,60.63300156593323
1023,[0.69595628 0.5573848  0.38996222],0.267,61.49727010726929
1024,[0.96096269 0.59212215 0.58028656],0.399,63.21804475784302
1025,[0.40478605 0.62140074 0.5866187 ],0.153,61.25964856147766
1026,[0.58232692 0.0826301  0.02495251],0.021,60.16351103782654
1027,[0.7770321  0.90327943 0.96506529],0.399,65.1397225856781
1028,[0.59087819 0.79984765 0.84038642],0.335,62.030115842819214
1029,[0.88822867 0.85091238 0.5039588 ],0.399,64.49261593818665
1030,[0.27102346 0.36671662 0.21430262],0.035,60.408019065856934
1031,[0.74717246 0.55648101 0.51134385],0.291,62.546711921691895
1032,[0.31891184 0.87257671 0.37310051],0.237,53.61584162712097
1033,[0.24998209 0.02701633 0.87974358],0.219,52.74107313156128
1034,[0.55679814 0.05675626 0.30505495],0.049,61.49598264694214
1035,[0.93598515 0.81815538 0.76036127],0.399,64.4583523273468
1036,[0.27773569 0.02185523 0.68633288],0.207,51.68078541755676
1037,[0.73136799 0.14497543 0.64177019],0.077,60.47983956336975
1038,[0.43611044 0.19218054 0.52084275],0.043,58.90314531326294
1039,[0.79768245 0.28918673 0.95866025],0.181,54.923996925354004
1040,[0.92951861 0.35863312 0.90517678],0.283,64.63575053215027
1041,[0.55915382 0.75845345 0.72869588],0.297,63.19774508476257
1042,[0.01189085 0.51663024 0.39621154],0.091,62.815064668655396
1043,[0.40180813 0.68499961 0.50121382],0.183,61.24097275733948
1044,[0.57686398 0.57061969 0.33013815],0.215,60.593597650527954
1045,[0.25221558 0.69362142 0.52008447],0.113,52.91286754608154
1046,[0.98543943 0.39527424 0.34723703],0.331,54.20369029045105
1047,[0.63853968 0.56295697 0.93826809],0.239,61.77836322784424
1048,[0.53522581 0.72326009 0.2892836 ],0.271,63.15158939361572
1049,[0.49316071 0.41794655 0.01371547],0.099,63.388004779815674
1050,[0.59161993 0.80750524 0.70029885],0.339,63.55460858345032
