instance_idx,instance,epsilon,runtime
0,[0. 0. 0.],0.359,71.25354433059692
1,[0. 1. 0.],0,0
2,[0. 1. 0.],0,0
3,[0. 0. 0.],0,0
4,[0.5797992  0.55775494 0.27061624],0,0
5,[0.65297775 0.03001401 0.38942871],0,0
6,[0.07917762 1.         0.6746826 ],0,0
7,[1.         0.31955999 0.3313771 ],0,0
8,[0.4115289  0.75487203 0.        ],0,0
9,[0.57226104 0.24159083 0.01600818],0,0
10,[0.         0.58898741 0.15316901],0.067,65.92111301422119
11,[0.19633168 0.         0.15044878],0,0
12,[0.82340239 0.39206014 0.6736708 ],0,0
13,[0.56014472 1.         0.31789422],0,0
14,[0.78079532 0.76246186 0.        ],0.399,70.26835823059082
15,[0.02582933 0.34564251 0.9800348 ],0,0
16,[0.94974709 0.06558322 0.72946348],0,0
17,[0.91616323 0.89672841 0.14006842],0,0
18,[0.8970376  0.83005341 0.92410983],0,0
19,[1.         0.09093237 0.99152758],0,0
20,[0.37280101 0.00223866 0.56560736],0,0
21,[0.38736481 0.         0.28429253],0,0
22,[0.09224241 1.         0.25442472],0,0
23,[0.11674295 1.         0.93307567],0,0
24,[0.09791878 0.64514543 0.91902834],0.027,63.05068016052246
25,[0.70853515 0.86539423 0.47208432],0,0
26,[0.90307826 0.19601762 0.27863827],0,0
27,[0.61683414 0.51741669 0.34233922],0,0
28,[0.31666695 0.67283868 0.92589311],0,0
29,[0.05100189 0.17639209 0.06290412],0,0
30,[0.12611937 0.30860116 0.37942701],0,0
31,[0.74494825 0.67047437 0.71019808],0,0
32,[0.74241135 0.53307192 0.12673121],0,0
33,[0.35097724 0.66960958 0.75974606],0,0
34,[0.48365839 0.43031073 0.3032888 ],0.091,67.98157548904419
35,[0.04564142 1.         0.76512196],0,0
36,[0.74673292 0.22611667 0.73431758],0,0
37,[0.86779538 0.43585452 1.        ],0,0
38,[0.05544884 0.37882434 0.45634087],0,0
39,[0.6896831  0.09189958 0.75817008],0,0
40,[0.05923885 0.67849826 0.26598608],0,0
41,[0.7746179  0.98274901 0.81026096],0,0
42,[0.81873274 0.09548418 0.72388571],0,0
43,[0.29056652 0.1935318  0.21565702],0,0
44,[0.09845692 0.18693539 0.19060784],0,0
45,[0.8186926  0.566477   0.67393329],0,0
46,[0.49911828 0.         0.18753046],0,0
47,[0.80199665 0.92221242 0.51682084],0,0
48,[0.66265878 0.93918137 0.33452178],0,0
49,[1.         0.56447178 0.48594785],0,0
50,[0.11297602 0.00325994 0.61929917],0,0
51,[1.        0.5912757 1.       ],0,0
52,[0.1265008  0.02279583 0.28576332],0,0
53,[0.99271497 0.27163385 0.23206899],0,0
54,[0.38516481 0.54509984 0.14726297],0,0
55,[0.92478104 0.75109382 0.94120045],0,0
56,[0.023352   0.27967589 0.90285544],0,0
57,[0.19406214 0.11870457 0.16024499],0,0
58,[0.93125063 0.88594553 0.76105985],0,0
59,[0.18437958 0.77455686 0.22075586],0,0
60,[0.02443265 0.89484035 0.12403571],0,0
61,[0.66343371 0.63471147 0.68469181],0,0
62,[0.79559971 0.94308167 0.61866903],0,0
63,[0.85412368 0.01855327 0.67389567],0.143,66.82805609703064
64,[0.66246641 0.349208   0.85897094],0.155,67.30261969566345
65,[0.95235488 0.00592528 0.05137618],0.209,66.19687366485596
66,[0.11791854 0.99301545 0.83948336],0,0
67,[0.17978505 0.68048003 0.79898896],0,0
68,[0.26445703 0.97700824 0.73125192],0,0
69,[0.27959233 0.37646146 0.76117814],0,0
70,[0.48629793 0.92344909 0.41963412],0,0
71,[0.03791989 0.51584977 0.71576036],0.069,56.75394630432129
72,[0.69810837 0.25990351 0.62734613],0,0
73,[0.12905768 0.94864123 0.23956182],0,0
74,[0.44032748 0.0273837  0.09650015],0,0
75,[0.08952953 0.5272041  0.89033049],0,0
76,[0.81816006 0.82980825 0.16056189],0.399,70.64325261116028
77,[0.78742189 0.86758087 0.8574395 ],0,0
78,[0.50862528 0.96342454 0.74295989],0,0
79,[0.91689898 0.01747146 0.74430166],0,0
80,[0.00331082 0.22779534 0.71881502],0,0
81,[0.56198978 0.26122836 0.5678729 ],0,0
82,[0.98632717 0.53877908 0.73426576],0.399,71.10496973991394
83,[0.13305614 0.54619444 0.83062962],0,0
84,[0.14025137 0.48380609 0.30273764],0,0
85,[0.15154986 0.40503672 0.79641927],0,0
86,[0.80946273 0.03857246 0.24787958],0,0
87,[0.         0.29766444 0.15034525],0,0
88,[0.89188686 0.12722595 0.7228233 ],0,0
89,[0.24230598 0.8635582  0.31844494],0,0
90,[0.58178932 0.32737097 0.89100683],0,0
