instance_idx,instance,epsilon,runtime
1000,[0.31838591 0.20273518 0.29636703],0.139,67.0351254940033
1001,[0.18870028 0.83145754 0.05279536],0.105,62.04914855957031
1002,[0.15502961 0.78393295 0.67802673],0.067,62.18817591667175
1003,[0.93418112 0.94603536 0.66985165],0.399,67.09921407699585
1004,[0.45429645 0.11930489 0.90619766],0.109,61.11519742012024
1005,[0.40073691 0.75391108 0.86277767],0.175,54.60936641693115
1006,[0.69222303 0.73978873 0.37105463],0.313,54.808135986328125
1007,[0.6294658  0.85875559 0.45201022],0.341,62.48258662223816
1008,[0.60804285 0.95553047 0.28934888],0.377,63.31525230407715
1009,[0.59765058 0.94517715 0.6809017 ],0.369,55.25248861312866
1010,[0.79779023 0.2871493  0.52459492],0.143,62.431496143341064
1011,[0.9763066  0.65189317 0.23981476],0.399,65.38034772872925
1012,[0.90039193 0.75433793 0.62106026],0.399,65.80946373939514
1013,[0.62930264 0.1868185  0.3808463 ],0.009,59.261696338653564
1014,[0.17872538 0.13487873 0.81651685],0.241,63.150161266326904
1015,[0.55169138 0.8126973  0.26972521],0.279,62.094605445861816
1016,[0.43705339 0.13111616 0.40832899],0.113,52.97148776054382
1017,[0.84975558 0.08560662 0.44511052],0.069,54.555317401885986
1018,[0.26245079 0.21262931 0.79404922],0.161,64.24013257026672
1019,[0.56794415 0.82719995 0.49004181],0.295,64.67693424224854
1020,[0.05103699 0.77277338 0.63938533],0.009,58.20519804954529
1021,[0.82644256 0.35348565 0.97004755],0.191,63.8600914478302
1022,[0.06243841 0.81434958 0.71390554],0.035,62.0832679271698
1023,[0.69595628 0.5573848  0.38996222],0.225,52.5956666469574
1024,[0.96096269 0.59212215 0.58028656],0.377,63.708640575408936
1025,[0.40478605 0.62140074 0.5866187 ],0.111,61.9821138381958
1026,[0.58232692 0.0826301  0.02495251],0.065,60.66110157966614
1027,[0.7770321  0.90327943 0.96506529],0.399,65.60403990745544
1028,[0.59087819 0.79984765 0.84038642],0.293,63.36372494697571
1029,[0.88822867 0.85091238 0.5039588 ],0.399,65.86760449409485
1030,[0.27102346 0.36671662 0.21430262],0.081,53.199238300323486
1031,[0.74717246 0.55648101 0.51134385],0.251,53.49001741409302
1032,[0.31891184 0.87257671 0.37310051],0.191,63.9062864780426
1033,[0.24998209 0.02701633 0.87974358],0.259,62.0709502696991
1034,[0.55679814 0.05675626 0.30505495],0.091,61.677879095077515
1035,[0.93598515 0.81815538 0.76036127],0.399,65.91149544715881
1036,[0.27773569 0.02185523 0.68633288],0.247,64.91043376922607
1037,[0.73136799 0.14497543 0.64177019],0.039,61.24393820762634
1038,[0.43611044 0.19218054 0.52084275],0.083,62.297112703323364
1039,[0.79768245 0.28918673 0.95866025],0.145,63.869505882263184
1040,[0.92951861 0.35863312 0.90517678],0.245,62.62496066093445
1041,[0.55915382 0.75845345 0.72869588],0.257,54.07347559928894
1042,[0.01189085 0.51663024 0.39621154],0.137,54.125603914260864
1043,[0.40180813 0.68499961 0.50121382],0.141,63.118778467178345
1044,[0.57686398 0.57061969 0.33013815],0.171,63.852208852767944
1045,[0.25221558 0.69362142 0.52008447],0.069,54.324121952056885
1046,[0.98543943 0.39527424 0.34723703],0.291,64.18783450126648
1047,[0.63853968 0.56295697 0.93826809],0.201,54.013254165649414
1048,[0.53522581 0.72326009 0.2892836 ],0.227,62.80225706100464
1049,[0.49316071 0.41794655 0.01371547],0.053,59.950631618499756
1050,[0.59161993 0.80750524 0.70029885],0.297,64.15578579902649
1051,[0.04621443 0.37379125 0.15800573],0.191,65.90789079666138
1052,[0.63625085 0.98158669 0.54992018],0.399,65.56836152076721
1053,[0.0255179  0.26523741 0.87315431],0.253,61.5248749256134
1054,[0.66577621 0.11267425 0.14188548],0.009,58.46385383605957
1055,[0.11613981 0.69350957 0.30192526],0.001,57.85276508331299
1056,[0.05343992 0.49567565 0.94757815],0.125,52.34028625488281
1057,[0.74706706 0.47495048 0.09354622],0.209,62.4145085811615
1058,[0.39056168 0.82266363 0.63789267],0.203,60.250975370407104
1059,[0.68379294 0.60092954 0.71806311],0.241,63.46416687965393
1060,[0.0150439  0.61643748 0.01590268],0.087,53.32476568222046
1061,[0.43630918 0.95153048 0.79014488],0.291,63.938785552978516
1062,[0.64068824 0.84597749 0.11359993],0.339,63.82172179222107
1063,[0.77342374 0.58059814 0.2613202 ],0.275,54.00854206085205
1064,[0.9138174  0.14847957 0.27841588],0.133,62.595343351364136
1065,[0.41211461 0.40585146 0.61760025],0.009,59.9014892578125
1066,[0.6984317  0.29235869 0.70745602],0.097,63.034653425216675
1067,[0.22136549 0.03780732 0.14548448],0.269,55.01443529129028
1068,[0.7185619  0.52286351 0.49325526],0.219,53.980278968811035
1069,[0.33555778 0.89973364 0.6366687 ],0.213,53.25078797340393
1070,[0.35658514 0.45378096 0.87738807],0.005,58.85049653053284
1071,[0.28894553 0.9060858  0.35750134],0.193,64.1039047241211
1072,[0.29200934 0.60562182 0.39423661],0.045,62.041335344314575
1073,[0.72830523 0.17219306 0.9049454 ],0.053,59.32422494888306
1074,[0.23218585 0.40522529 0.65388589],0.081,53.9570095539093
1075,[0.90837465 0.94220127 0.31384392],0.399,65.37065172195435
1076,[0.26248013 0.61424431 0.57688191],0.035,62.19144916534424
1077,[0.50749398 0.98728945 0.76029556],0.345,63.75422978401184
1078,[0.91666646 0.26338454 0.01660432],0.191,64.79273247718811
1079,[0.13698892 0.57442667 0.01142031],0.047,61.43000769615173
1080,[0.98371878 0.06755054 0.64878666],0.189,63.376649379730225
1081,[0.4350186  0.13592381 0.87951731],0.111,61.469478368759155
1082,[0.32198167 0.07328755 0.34767139],0.201,53.03687405586243
1083,[0.20440526 0.66997032 0.71605784],0.035,60.63068342208862
1084,[0.15930383 0.02289544 0.86032656],0.307,54.2263617515564
1085,[0.10118752 0.9798902  0.54777697],0.171,63.254950761795044
1086,[0.05233677 0.21061893 0.27270647],0.269,54.849690437316895
1087,[0.92377506 0.05442182 0.97819614],0.131,54.08119606971741
1088,[0.80693899 0.15902984 0.5641764 ],0.085,62.66122651100159
1089,[0.08510272 0.11672437 0.16149718],0.299,65.04576444625854
1090,[0.81766099 0.07071174 0.47468289],0.045,62.06735682487488
1091,[0.07248892 0.28227263 0.02868274],0.223,61.92348027229309
1092,[0.89509907 0.12585593 0.49107241],0.113,52.31705832481384
1093,[0.80686686 0.63249527 0.33217324],0.317,62.756852865219116
1094,[0.91347894 1.         0.81481782],0.399,65.09758639335632
1095,[0.41396791 0.61929572 0.50401513],0.115,61.750752449035645
1096,[0.34454681 0.89353552 0.10678016],0.215,61.32430911064148
1097,[0.48004305 0.63351909 0.80893439],0.155,61.520618200302124
1098,[0.24539964 0.57929062 0.80396384],0.011,60.666339635849
1099,[0.50802167 0.34228417 0.17413427],0.023,61.273372173309326
1100,[0.56434247 0.80833492 0.56572445],0.283,64.15247893333435
1101,[0.21051254 0.85184542 0.86252015],0.129,61.408857345581055
1102,[0.48166536 0.70957518 0.54559683],0.193,63.072946310043335
1103,[0.53371052 0.53738509 0.82098021],0.135,62.51679039001465
1104,[0.30629724 0.36280072 0.21800738],0.065,59.592994689941406
1105,[0.75625435 0.10370217 0.12751056],0.031,52.33731150627136
1106,[0.60315564 0.79307303 0.57890304],0.295,64.26660180091858
1107,[0.33935453 0.47006091 0.05681876],0.001,58.4791693687439
1108,[0.71072488 0.53032683 0.88261723],0.221,62.422560691833496
1109,[0.35940549 0.82936444 0.18413949],0.189,62.92048358917236
1110,[0.06057249 0.34836085 0.74855404],0.195,64.19818639755249
1111,[0.9948509  0.76336689 0.12626248],0.399,64.68812298774719
1112,[0.50691055 0.21422683 0.36476849],0.037,52.440932273864746
1113,[0.75459003 0.80966871 0.31895171],0.379,64.00323677062988
1114,[0.49303094 0.85785936 0.37011911],0.271,62.75913047790527
1115,[0.50659743 0.59397171 0.14703641],0.147,61.82808995246887
1116,[0.19337329 0.52923119 0.74974311],0.039,59.444727420806885
1117,[0.79251613 0.41506358 0.45499891],0.203,60.32553482055664
1118,[0.96262397 0.96014249 0.45500535],0.399,66.29079937934875
1119,[0.02000501 0.25962081 0.05051094],0.261,64.23311877250671
1120,[0.38594531 0.73625429 0.01224097],0.157,54.119848012924194
1121,[0.75235343 0.41257009 0.0032325 ],0.181,56.08006429672241
1122,[0.87664503 0.40147063 0.74969464],0.239,61.41834902763367
1123,[0.19475187 0.1125748  0.58467546],0.245,63.00650668144226
1124,[0.44926416 0.66660466 0.03827106],0.155,62.14178442955017
1125,[0.95286771 0.30606987 0.62790989],0.231,53.24145817756653
1126,[0.34771241 0.04794158 0.26616218],0.201,52.276283502578735
1127,[0.1139191  0.72960289 0.04528869],0.017,61.23259377479553
1128,[0.50325554 0.49677895 0.52597616],0.099,62.94003677368164
1129,[0.95689189 0.55252873 0.88427782],0.355,63.22649168968201
1130,[0.77601953 0.88089413 0.10389356],0.399,65.08392310142517
1131,[0.11237011 0.98941246 0.76655333],0.181,54.993908405303955
1132,[0.41084614 0.78304222 0.92979094],0.195,64.07921195030212
1133,[0.25667035 0.29125278 0.33534051],0.125,52.47123193740845
1134,[0.27553094 0.00036166 0.11549577],0.261,63.4790678024292
1135,[0.20503491 0.53815013 0.05942482],0.031,51.893192529678345
1136,[0.07839486 0.34758246 0.28746328],0.187,54.45709562301636
