instance_idx,instance,epsilon,runtime
0,"[0.59439772 0.70877174 0.90677887 0.28034832 0.31346052 0.18728638
 0.58976971 0.92198207 0.73452775 0.1395819 ]",0,0
1,"[0.4929954  0.15336218 0.27057322 0.2431185  0.42244803 0.8557202
 0.2354769  0.61302281 0.40004858 0.29151073]",0,0
2,"[0.73241176 0.88887213 0.72837274 0.29861376 0.23385994 0.56672018
 0.60913466 0.78480251 0.90621784 0.7978022 ]",0,0
3,"[0.79927705 0.49694601 0.79802813 0.87528989 0.51229536 0.34292389
 0.38103432 0.61246715 0.56607036 0.49506384]",0,0
4,"[0.93654271 0.96209778 0.01352287 0.40044445 0.74299262 0.53604399
 0.6178975  0.25700439 0.38538696 0.86089089]",0,0
5,"[0.92081821 0.86506667 0.91572904 0.89748431 0.92979306 0.41379292
 0.40779239 0.44598265 0.76668853 0.97798536]",0,0
6,"[1.31794290e-01 6.66341830e-02 1.49553001e-01 4.07523526e-04
 3.98714291e-01 3.04708535e-01 9.49378162e-01 1.53916497e-01
 9.26303568e-02 8.98588819e-01]",0,0
7,"[0.33774341 0.39690813 0.2821631  0.1020077  0.97658146 0.8673965
 0.86291221 0.14807909 0.6369049  0.06069432]",0,0
8,"[0.15904874 0.97878278 0.91253261 0.42543713 0.91966661 0.78196133
 0.17770331 0.85958638 0.87791422 0.25429443]",0,0
9,"[0.45890552 0.13551297 0.81618055 0.70049309 0.24028705 0.40347562
 0.06536644 0.35721193 0.60140913 0.83035734]",0,0
10,"[0.87596096 0.58303076 0.81144292 0.35547805 0.88920348 0.19454153
 0.39525396 0.2284466  0.37608154 0.61689346]",0,0
11,"[0.21837292 0.82052766 0.74253595 0.96861976 0.96492881 0.64810816
 0.25953316 0.71853231 0.45580863 0.26576425]",0,0
12,"[0.14028835 0.22066772 0.13572216 0.05584263 0.74768574 0.46842507
 0.30104369 0.32677979 0.27410321 0.51046987]",0,0
13,"[0.87903457 0.71339661 0.513146   0.39921999 0.32288459 0.14778479
 0.30310491 0.11791441 0.03488082 0.1202413 ]",0,0
14,"[0.35312164 0.11453125 0.34994801 0.60771731 0.24045237 0.44541723
 0.17629877 0.51426925 0.14956826 0.3198023 ]",0,0
15,"[0.77942172 0.4341918  0.84838272 0.16873329 0.71083761 0.82857477
 0.95174631 0.68985028 0.31395406 0.69058062]",0,0
16,"[0.04592994 0.00868092 0.18292094 0.91823894 0.02031697 0.25675435
 0.76565497 0.88118753 0.41634375 0.50720074]",0,0
17,"[0.27603187 0.72399851 0.32805689 0.57529156 0.07384809 0.82685201
 0.96114733 0.90021808 0.15564428 0.96211761]",0,0
18,"[0.15894072 0.36845303 0.76611551 0.09281735 0.65895064 0.79348274
 0.05385541 0.16135351 0.78203012 0.81754314]",0,0
19,"[0.01272723 0.73165063 0.17899761 0.33689007 0.81813314 0.01472943
 0.83062002 0.35610579 0.60556425 0.29265005]",0,0
20,"[0.44185546 0.61372571 0.00125077 0.73314781 0.22501371 0.82135788
 0.47588098 0.66889317 0.43328414 0.12502386]",0,0
21,"[0.67170168 0.41509761 0.39526388 0.79010371 0.83572613 0.77762405
 0.21203216 0.25842841 0.3864904  0.03940265]",0,0
22,"[0.22822517 0.55326405 0.6933818  0.32715303 0.84778636 0.02082008
 0.0509742  0.18647005 0.77974149 0.22295943]",0,0
23,"[0.48605767 0.19591025 0.9123737  0.99930308 0.91526115 0.4448128
 0.58222169 0.27064897 0.83728937 0.38487819]",0,0
24,"[0.44397738 0.4113702  0.92554849 0.12749504 0.05206165 0.31397396
 0.03850506 0.92203928 0.4950787  0.83435898]",0,0
25,"[0.00558919 0.77161992 0.95313852 0.84476689 0.14577431 0.49127046
 0.5046047  0.48195281 0.83667725 0.31417421]",0,0
26,"[0.66421222 0.54387023 0.60887548 0.11725247 0.11301226 0.14514263
 0.449998   0.06215438 0.8558801  0.14225564]",0,0
27,"[0.27525409 0.63358833 0.98818168 0.37254139 0.23966677 0.19098559
 0.79638144 0.14150032 0.06377661 0.66686372]",0,0
28,"[0.00128607 0.3946511  0.03079551 0.58037158 0.4122057  0.54367114
 0.90680079 0.41613854 0.22993758 0.06549095]",0,0
29,"[0.42645903 0.38926883 0.56404157 0.7285417  0.29880781 0.28776169
 0.85679985 0.17010203 0.17936594 0.44626251]",0,0
30,"[0.1645335  0.49039439 0.98797929 0.19918023 0.0386012  0.79327603
 0.75007332 0.13233107 0.0928497  0.0946113 ]",0,0
31,"[0.25826619 0.6259923  0.76900054 0.24412442 0.01810575 0.10012632
 0.3868008  0.8468548  0.51381434 0.34268927]",0,0
32,"[0.84212884 0.86713975 0.5764311  0.18467739 0.81175113 0.22509672
 0.58864706 0.71266419 0.27915486 0.10116138]",0,0
33,"[0.78471132 0.54219116 0.24387587 0.34583391 0.8754561  0.84774071
 0.88176415 0.12550714 0.32867984 0.70150654]",0,0
34,"[0.91004038 0.50270157 0.90316559 0.0920505  0.69217622 0.91740542
 0.74486633 0.97139974 0.60868806 0.49062392]",0,0
35,"[0.48225395 0.38648296 0.61906871 0.87148341 0.7671325  0.67851614
 0.32894399 0.92212695 0.10446742 0.30750519]",0,0
36,"[0.9959582  0.73772447 0.27618575 0.34485895 0.42075381 0.90074962
 0.45653127 0.25162525 0.38639317 0.64411452]",0,0
37,"[0.27817034 0.72313343 0.37451638 0.58170204 0.80550785 0.0609562
 0.04239002 0.16834571 0.63397815 0.66912614]",0,0
38,"[0.92412932 0.05763773 0.48044435 0.53332953 0.72054694 0.34515017
 0.85280919 0.40119557 0.07537301 0.04220641]",0,0
39,"[0.88290321 0.00560124 0.62187104 0.98467531 0.35894776 0.22412609
 0.43091444 0.96321481 0.01430353 0.00381431]",0,0
40,"[0.68726365 0.99961424 0.78241375 0.4564987  0.88596446 0.07955158
 0.73550207 0.45015982 0.08295585 0.67026213]",0,0
41,"[0.51984817 0.34394816 0.03932156 0.18728584 0.52917064 0.46852306
 0.31219006 0.49804354 0.61321331 0.36176711]",0,0
42,"[0.77749907 0.23268516 0.24661866 0.40821663 0.88785604 0.95081144
 0.42969355 0.28348261 0.32587645 0.30354122]",0,0
43,"[0.3941384  0.99483511 0.99897341 0.76375433 0.64657527 0.36353009
 0.56044154 0.55688981 0.69574572 0.99482795]",0,0
44,"[0.7938586  0.93427341 0.27624137 0.13285764 0.83915227 0.43890142
 0.97120174 0.46859978 0.64345955 0.18375675]",0,0
45,"[0.05171852 0.24402775 0.93988863 0.49236145 0.14710927 0.7756037
 0.09844208 0.28196764 0.93839321 0.96633888]",0,0
46,"[0.52674525 0.31342034 0.83562818 0.72289052 0.31314475 0.13931929
 0.69294155 0.3663964  0.73964394 0.38895296]",0,0
47,"[0.05748494 0.12059366 0.55028849 0.88465266 0.03836595 0.05524949
 0.34178622 0.16116783 0.9231346  0.26374432]",0,0
48,"[0.35467359 0.56328393 0.77351698 0.5569126  0.06320143 0.70694384
 0.46298493 0.32453766 0.76863279 0.59291983]",0,0
49,"[0.45381911 0.02014442 0.75210239 0.48242095 0.42643305 0.8981561
 0.00871922 0.681865   0.77522123 0.47524381]",0,0
50,"[0.08354608 0.53601006 0.38855543 0.34214802 0.47466369 0.12044225
 0.88941046 0.65894261 0.44557302 0.48290922]",0,0
51,"[0.45745091 0.44160367 0.65705649 0.30083342 0.17335148 0.2929706
 0.68644424 0.02234421 0.83129851 0.54178487]",0,0
52,"[0.43969415 0.65480373 0.05961154 0.74278388 0.95114115 0.44456655
 0.8005449  0.67218804 0.57913656 0.79026774]",0,0
53,"[0.73191917 0.97225728 0.83487977 0.06388722 0.29892339 0.74257482
 0.31029215 0.9409897  0.11549021 0.76237719]",0,0
54,"[0.29526439 0.92846083 0.38725984 0.70976175 0.94953353 0.44265673
 0.62857822 0.47849003 0.88549164 0.2160716 ]",0,0
55,"[0.93274542 0.07568566 0.4294042  0.3839399  0.82011916 0.90236611
 0.19510945 0.37239943 0.74213772 0.56271991]",0,0
56,"[0.78649592 0.75920409 0.45362181 0.56218956 0.55317341 0.33431025
 0.667951   0.6757867  0.62798525 0.96678229]",0,0
57,"[0.0447299  0.84802358 0.3898478  0.52374179 0.29161363 0.92016166
 0.27897904 0.47872497 0.45064093 0.02314785]",0,0
58,"[0.41124421 0.83637422 0.13102422 0.58116473 0.03654258 0.25344969
 0.70769965 0.46093779 0.34888898 0.9637895 ]",0,0
59,"[0.38152734 0.23607645 0.45592567 0.87893566 0.19780846 0.64524833
 0.12406779 0.43986458 0.86934343 0.36536944]",0,0
60,"[0.10125634 0.83731303 0.67464401 0.68546366 0.66536935 0.06372464
 0.42563886 0.57897014 0.42619421 0.92768957]",0,0
61,"[0.37877468 0.06919463 0.36811801 0.78210497 0.01075438 0.67902151
 0.20764333 0.16770227 0.14380325 0.21433468]",0,0
62,"[0.40259337 0.18074632 0.50095494 0.50847099 0.52545728 0.88857854
 0.43640337 0.68474934 0.91413056 0.10784527]",0,0
63,"[0.58849914 0.95096923 0.89677722 0.46455053 0.42884117 0.01256742
 0.95277971 0.38222155 0.19373183 0.87106543]",0,0
64,"[0.76831317 0.76939635 0.21653776 0.17657155 0.07906467 0.79739949
 0.75080206 0.62587195 0.52996634 0.38300849]",0,0
65,"[0.55106093 0.58270853 0.93860432 0.09682891 0.84501118 0.25536832
 0.95378787 0.23516968 0.1536383  0.23601275]",0,0
66,"[0.48595816 0.94141908 0.18008131 0.64235436 0.21051969 0.49517148
 0.99860786 0.79128356 0.8345243  0.50735854]",0,0
67,"[0.83713063 0.4557412  0.64885926 0.10516724 0.10380058 0.06501093
 0.00884556 0.99155027 0.08389812 0.08386192]",0,0
68,"[0.31950479 0.69811307 0.7001644  0.39098299 0.26533475 0.94597042
 0.94294448 0.51464825 0.43025211 0.94213424]",0,0
69,"[0.69055656 0.99087881 0.30942995 0.45921806 0.03930184 0.69653577
 0.237271   0.74424715 0.58397362 0.37058299]",0,0
70,"[0.52106294 0.28224045 0.74916397 0.64694843 0.74486959 0.90651491
 0.66655262 0.66378593 0.76573738 0.85789618]",0,0
71,"[0.76489836 0.86645019 0.27813375 0.68009559 0.93094345 0.88247385
 0.86409456 0.41135453 0.03967962 0.9117415 ]",0,0
72,"[0.05880335 0.9308498  0.4049492  0.8021572  0.5660254  0.90951391
 0.0831031  0.23650195 0.84935731 0.86424644]",0,0
73,"[0.87330283 0.80040828 0.67412706 0.94520692 0.48742417 0.73490943
 0.28431624 0.39189257 0.21062366 0.59597803]",0,0
74,"[0.10847037 0.12429595 0.82398408 0.97956611 0.3301713  0.37484871
 0.88623547 0.0182013  0.27032677 0.59391555]",0,0
75,"[0.05444737 0.47938152 0.62572288 0.39794004 0.76558815 0.21349969
 0.11126429 0.30289511 0.59227531 0.80818129]",0,0
76,"[0.63614286 0.43237712 0.60894204 0.0550593  0.17350448 0.41363735
 0.13860004 0.28451221 0.5407696  0.68402365]",0,0
77,"[0.10837909 0.26308668 0.82933921 0.18834334 0.7737485  0.55054403
 0.27212692 0.04244075 0.53373263 0.80751105]",0,0
78,"[0.22340804 0.14089704 0.46043011 0.67213668 0.88064496 0.13166129
 0.36418793 0.72228534 0.10781371 0.26194158]",0,0
79,"[0.79470275 0.24366843 0.87183231 0.78558494 0.18175855 0.64071268
 0.56430005 0.90986667 0.40031324 0.81037537]",0,0
80,"[0.41421036 0.69323824 0.60652225 0.66729593 0.98921617 0.10497914
 0.13746649 0.08344193 0.06070945 0.81205609]",0,0
81,"[0.32691358 0.61863237 0.45216326 0.4911008  0.51077661 0.13326527
 0.21117454 0.80127909 0.48439767 0.62479864]",0,0
82,"[2.56131721e-01 3.16742478e-01 5.49793673e-01 4.86873496e-04
 4.49377712e-01 9.12381623e-01 5.98188583e-01 1.32495436e-01
 3.21732017e-01 3.89838139e-01]",0,0
