instance_idx,instance,epsilon,runtime
0,[0. 0. 0.],0,0
1,[1. 0. 1.],0,0
2,[0.83164399 0.         0.        ],0.031,54.359015464782715
3,[0.6768082 1.        1.       ],0,0
4,[1.         1.         0.70089628],0,0
5,[0.10757489 0.         1.        ],0,0
6,[0.74062876 0.79252182 0.51958314],0,0
7,[0.48252987 0.1547527  0.63520208],0,0
8,[0.         0.81192702 0.7652678 ],0,0
9,[0.71507106 0.19495779 0.06360137],0,0
10,[0.25558758 0.9214771  0.60848004],0,0
11,[0.82039142 0.49896785 0.46313282],0,0
12,[1.         0.06415492 0.21400761],0,0
13,[0.58179741 0.82888228 0.50798501],0,0
14,[0.54145518 0.51466142 0.81548028],0,0
15,[0.97539271 1.         0.77709106],0,0
16,[0.42609864 1.         0.52662712],0,0
17,[0.63022379 0.90351544 0.83466973],0,0
18,[0.32192767 0.75041552 0.72631673],0,0
19,[1.         0.60406743 0.63945412],0,0
20,[1.         0.48761112 0.46313495],0,0
21,[0.95618532 0.99575743 0.16792451],0,0
22,[0.         0.89080159 1.        ],0.001,59.43688416481018
23,[0.3461102  0.15457443 0.76385359],0,0
24,[0.96239697 0.10377216 0.48195956],0,0
25,[0.65468652 0.11319528 0.44267937],0,0
26,[0.07820455 0.42911264 0.2223813 ],0,0
27,[0.0091287  0.31861543 0.1274279 ],0,0
28,[0.05150714 0.02752381 0.44606624],0,0
29,[0.27222024 0.732461   0.44210724],0,0
30,[0.18946135 0.07319719 0.30243287],0,0
31,[0.74411878 0.08966426 0.50271858],0.031,54.50167489051819
32,[0.81440224 0.85624257 0.49925445],0,0
33,[0.85439213 0.6276023  0.21873079],0,0
34,[0.02269178 0.05124514 0.88970292],0,0
35,[0.35185956 0.86569048 1.        ],0,0
36,[0.93936387 0.4162877  0.        ],0,0
37,[0.22617317 0.1108769  0.66826693],0,0
38,[0.69820687 0.96837919 0.72670268],0,0
39,[0.98407646 0.62237651 0.48672345],0,0
40,[0.84778384 0.17814322 0.80309816],0,0
41,[0.72657819 0.90156065 0.05499169],0,0
42,[0.12874274 1.         0.14009804],0,0
43,[0.42014742 0.57646266 0.4943225 ],0,0
44,[0.89491382 1.         0.34765167],0,0
45,[0.06870286 0.95056418 0.46462612],0,0
46,[0.19551064 0.01234306 0.00148354],0,0
47,[0.56596742 0.18486744 0.57167243],0,0
48,[0.94490691 0.43065029 0.98533878],0,0
49,[0.         0.76145858 0.7782955 ],0,0
50,[0.98325497 0.         0.51991364],0,0
51,[0.5396404  0.61367713 0.48293583],0,0
52,[0.22719746 0.94311989 0.90674762],0,0
53,[0.69934354 1.         0.56865731],0,0
54,[0.01394278 0.71432325 0.1013334 ],0,0
55,[0.75403718 0.66542357 0.20761395],0,0
56,[0.0943744  0.03935017 0.17632455],0,0
57,[1.         0.21222142 0.91305092],0,0
58,[0.07424735 0.33144753 0.48407153],0,0
59,[0.31995252 1.         0.24225705],0,0
60,[0.45740139 0.18661673 0.10574226],0,0
61,[0.68441235 0.3301515  0.49947176],0,0
62,[0.68694888 0.06201734 0.04883614],0,0
63,[0.68118899 1.         0.01131521],0,0
64,[0.42297113 1.         0.85993389],0,0
65,[1.         0.51700106 1.        ],0,0
66,[0.         0.45762272 0.87146272],0,0
67,[0.3585473  0.42511922 0.45785871],0,0
68,[0.34689321 0.81145183 1.        ],0,0
69,[0.18725689 0.30249674 0.82492901],0,0
70,[0.73704534 0.81285981 0.69853898],0,0
71,[0.92025365 0.84460976 0.64863892],0,0
72,[0.2439274  0.05621097 0.88313676],0,0
73,[0.85931278 0.89297125 0.26658519],0,0
74,[0.73119077 0.93342887 0.20632247],0,0
75,[0.         0.14845358 0.21885074],0,0
76,[0.67966945 0.82014581 0.84040791],0,0
77,[0.68908654 0.98312745 0.99944636],0,0
78,[0.43053862 0.92408725 0.73705729],0,0
79,[0.22932058 0.57523599 0.16878914],0,0
80,[0.3895731  0.81150006 0.00236945],0,0
81,[0.53110045 0.4199748  0.28531135],0,0
82,[0.04255436 0.5109584  0.33769989],0,0
83,[0.07642143 0.38443967 0.69594523],0,0
84,[0.05801704 0.78266767 0.07838536],0,0
85,[0.46283581 0.34828233 0.88037823],0,0
86,[0.90006172 0.73287722 0.29694476],0,0
87,[0.31159503 0.82377054 0.52037564],0,0
88,[0.63329715 0.71902376 0.19075551],0,0
89,[0.37397701 0.95816601 0.3362155 ],0,0
90,[0.85405002 0.12844507 0.00673545],0,0
91,[0.49582656 0.26167938 0.609395  ],0,0
92,[0.77276793 0.00821359 0.50943948],0,0
93,[0.36247596 0.9079398  0.86682473],0,0
94,[0.89152016 0.7373392  0.3515083 ],0,0
95,[0.61683833 0.53250604 0.37338479],0,0
96,[0.27583379 0.64111545 0.9207133 ],0,0
97,[0.22604571 0.33714336 0.15606632],0,0
98,[0.35366105 0.37098959 0.08910048],0,0
99,[0.64359356 0.32465149 0.82792838],0,0
100,[0.2269529  0.72953856 1.        ],0,0
101,[0.1507178  0.3521187  0.99159685],0,0
102,[0.39329359 0.30890058 0.15005742],0,0
103,[0.83420302 0.3060393  0.89685637],0,0
104,[0.55336007 0.15449079 1.        ],0,0
105,[0.90799563 0.744818   0.6027232 ],0,0
106,[0.75608232 0.95130135 0.19246829],0,0
107,[0.2254228  0.75896037 0.41616818],0,0
108,[0.9955497  0.83322327 0.52164173],0,0
109,[0.14087177 0.60287994 0.60289652],0,0
110,[0.57640507 0.77607451 0.47694315],0,0
111,[0.89986609 0.58556558 0.15523246],0,0
112,[0.82552804 0.14302227 0.91152751],0,0
113,[0.93535076 0.17063474 0.19654875],0,0
114,[0.70278371 0.44186088 0.37263352],0,0
115,[0.75331651 0.31594962 0.12478246],0,0
116,[0.54620513 0.87822614 0.96659014],0,0
117,[0.08543486 0.74197678 0.32098571],0,0
118,[0.9809667  0.37274371 0.09640787],0,0
119,[0.31809624 0.50269853 0.17068541],0,0
120,[0.77273985 0.30967746 0.74562238],0,0
