instance_idx,instance,epsilon,runtime
0,[0. 0. 0.],0.333,64.42742419242859
1,[0. 0. 0.],0,0
2,[0.21896919 1.         1.        ],0,0
3,[0.         0.17796521 0.83645871],0.253,61.995314836502075
4,[0.15939598 0.03597395 0.        ],0,0
5,[0.11284116 0.40830322 0.81334818],0,0
6,[0.37109459 0.87240055 0.59753132],0,0
7,[0.18582171 0.35862784 0.60804489],0,0
8,[0.59778804 0.48870482 0.16563868],0,0
9,[0.14891874 1.         1.        ],0,0
10,[0.49768833 0.69396467 0.22248047],0,0
11,[0.07059139 0.37662902 0.16478765],0.109,61.45840668678284
12,[0.93353594 0.02052721 0.90295226],0,0
13,[0.00872023 0.44820308 1.        ],0,0
14,[0.53641606 0.76379086 0.66922261],0,0
15,[0.5215149  0.57127237 0.30685346],0,0
16,[0.40362743 0.73921783 0.        ],0,0
17,[0.         0.6262038  0.86768791],0,0
18,[0.55740197 0.59940172 0.17651275],0,0
19,[0.57144695 0.62559459 0.33868507],0,0
20,[0.30638551 0.52432703 0.65646584],0,0
21,[0.68537454 0.84874344 0.50661818],0,0
22,[0.28360743 0.92645679 0.12587776],0,0
23,[0.82645522 0.         0.59043971],0,0
24,[0.96249216 0.68107796 0.30163249],0,0
25,[0.62775243 0.0357945  0.        ],0,0
26,[0.62321461 0.13659162 0.41396429],0,0
27,[0.88255823 0.26595029 0.71950917],0,0
28,[0.29351412 0.23015611 0.50941739],0,0
29,[0.587991   0.30989743 0.79192526],0,0
30,[0.09812241 0.77790192 0.89580292],0,0
31,[0.53720875 0.87987241 0.93586082],0.355,64.47413802146912
32,[0.47426929 0.         0.31557379],0,0
33,[0.44611573 0.68051329 0.86048304],0,0
34,[0.         1.         0.77912862],0,0
35,[0.10405724 0.03407429 0.93620661],0,0
36,[0.87697436 0.78024478 0.74707955],0,0
37,[0.24980859 0.23175748 0.41910187],0,0
38,[0.80894528 0.75348795 0.56978831],0,0
39,[0.18868175 0.66083673 0.64634906],0,0
40,[0.73920349 0.97983683 0.94597799],0,0
41,[0.28503954 0.60608206 0.68365312],0,0
42,[0.95009032 0.45087226 0.76166471],0.347,63.86257839202881
43,[0.27640089 0.00356492 0.78835575],0,0
44,[0.97287426 0.59975105 0.3067803 ],0,0
45,[0.37554093 0.18269208 0.08242646],0,0
46,[0.31231042 0.44348422 0.70375338],0,0
47,[0.44247295 0.31079552 0.30584888],0,0
48,[0.08971021 0.38835525 0.08438792],0,0
49,[0.29583779 0.9653207  0.46974783],0,0
50,[0.52935522 0.81704572 0.69502059],0,0
51,[0.02099669 0.12545902 0.74688745],0,0
52,[0.99649527 0.62927796 0.82168427],0,0
53,[0.98351376 0.65180738 0.93987879],0,0
54,[0.26430484 0.09307583 0.23189253],0,0
55,[0.66822402 0.02490243 0.        ],0,0
56,[0.55072542 0.34888121 0.        ],0,0
57,[0.89437262 0.72072374 0.81822496],0,0
58,[0.67819609 0.18194888 0.28888431],0,0
59,[0.20846781 0.27910043 0.20278384],0,0
60,[0.69838996 0.58354101 0.85158468],0,0
61,[0.93475508 0.77348296 0.28651363],0,0
62,[0.54328091 0.43581012 0.78891873],0,0
63,[0.75554079 0.59608109 0.25012667],0,0
64,[1.         0.63079925 0.70811124],0,0
65,[0.10954357 0.43777003 0.58789759],0,0
66,[0.47671168 0.53541    0.07042745],0.167,64.08602571487427
67,[0.11332439 0.30584679 0.22895206],0,0
68,[0.3368929  0.32433781 0.82410765],0,0
69,[1.         0.73294742 0.        ],0,0
70,[1.         0.69066545 0.85983731],0,0
71,[0.23158936 0.0807726  0.52163397],0,0
72,[0.46498673 0.12176885 0.0146887 ],0,0
