instance_idx,instance,epsilon,runtime
1000,[0.02839392 0.5561875  0.56986246],0.107,57.85674452781677
1001,[0.50343306 0.86290342 0.56548899],0.279,67.60565376281738
1002,[0.11906029 0.13055725 0.6179737 ],0.275,57.135056018829346
1003,[0.27113632 0.72287541 0.39737316],0.095,66.96522450447083
1004,[0.65125043 0.93469762 0.54634438],0.389,68.59325838088989
1005,[0.36213067 0.43531954 0.01091606],0,0
1006,[0.27990132 0.83940518 0.70881664],0.157,57.844080448150635
1007,[0.56456176 0.39808433 0.13992051],0.079,66.114413022995
1008,[0.04260942 0.28376415 0.39164083],0.235,67.107994556427
1009,[0.56765872 0.26996126 0.63685122],0.015,62.77481245994568
1010,[0.02810672 0.75788957 0.53874795],0.005,62.2092080116272
1011,[0.44293645 0.79068279 0.28064184],0.215,65.39409613609314
1012,[0.54781042 0.70844289 0.87541756],0.223,67.16597723960876
1013,[0.57374369 0.07268143 0.22417245],0.077,64.16429376602173
1014,[0.66756694 0.9710492  0.11251649],0.399,70.46533513069153
1015,[0.12499378 0.32881688 0.03005598],0.171,67.07656168937683
1016,[0.64985505 0.88877023 0.83045913],0.365,67.68217873573303
1017,[0.33668593 0.43908691 0.01031849],0.009,62.36711502075195
1018,[0.12256152 0.67644927 0.51754985],0,58.91038489341736
1019,[0.93570541 0.10511464 0.62970388],0.125,56.20281195640564
1020,[0.05258924 0.16353186 0.8319245 ],0.293,67.12653136253357
1021,[0.83867107 0.08360632 0.54043672],0.057,55.389583587646484
1022,[0.30074765 0.59318959 0.38530949],0.045,65.81347036361694
1023,[0.10893223 0.25881025 0.48012693],0.215,64.62532758712769
1024,[0.9516485  0.44344085 0.82401241],0.291,68.51032066345215
1025,[0.20059067 0.11293265 0.24414432],0.241,67.25899124145508
1026,[0.84297109 0.43734229 0.75876857],0.235,67.08882236480713
1027,[0.86661087 0.87187078 0.98643213],0.399,70.54157090187073
1028,[0.91174344 0.95129592 0.970917  ],0.399,70.36629748344421
1029,[0.89355934 0.41676317 0.21831243],0.251,56.34731364250183
1030,[0.99764342 0.06187431 0.79120259],0.185,68.29691743850708
1031,[0.7528877  0.54060431 0.11414841],0.245,67.78640604019165
1032,[0.8020152  0.49916366 0.39541514],0.247,67.48452734947205
1033,[0.53339858 0.73957319 0.07077637],0.235,67.54086780548096
1034,[0.48576043 0.2973827  0.52314161],0.009,62.08124566078186
1035,[0.23375474 0.52694433 0.67845004],0.021,63.823349952697754
1036,[0.49407597 0.36687082 0.        ],0.031,55.45122027397156
1037,[0.7584547  0.556118   0.80086272],0.251,56.73988056182861
1038,[0.78269144 0.45890976 0.63643824],0.215,65.15951728820801
1039,[0.75890688 0.35546444 0.2570159 ],0.155,66.27680492401123
1040,[0.60204969 0.36055172 0.72097169],0.077,65.15647172927856
1041,[0.52949826 0.67575118 0.38834656],0.201,55.61869406700134
1042,[0.30874647 0.6966452  0.45984587],0.101,55.24931359291077
1043,[0.931735   0.37951149 0.85148843],0.249,67.9065146446228
1044,[0.26993049 0.18424943 0.76090242],0.175,57.58045721054077
1045,[0.19778941 0.71486844 0.23892074],0.057,55.41842293739319
1046,[0.2247154  0.75813766 0.83853956],0.089,65.96532678604126
1047,[0.90711033 0.18649858 0.29096642],0.143,66.41939616203308
1048,[0.18333996 0.44078512 0.46699956],0.087,57.011394023895264
1049,[0.52217572 0.98380355 0.19883598],0.351,57.959025382995605
1050,[0.60546421 0.57248225 0.10871234],0.187,58.91095185279846
1051,[0.07435374 0.05152224 0.44648127],0.335,68.61521458625793
1052,[0.57798745 0.28963459 0.45411871],0.031,55.31674122810364
1053,[0.87961505 0.4544672  0.09487212],0.265,66.55323100090027
1054,[0.66552865 0.5795622  0.18914211],0.221,65.99709057807922
1055,[0.8452768  0.42315062 0.67646405],0.229,66.25014567375183
1056,[0.14852754 0.78211955 0.67736103],0.063,56.23863410949707
1057,[0.69604687 0.07817376 0.62724336],0.015,62.811847448349
1058,[0.628352   0.78530669 0.3186465 ],0.305,66.55173420906067
1059,[0.67354088 0.98433055 0.16324279],0.399,70.84484887123108
1060,[0.26567316 0.22659892 0.6842126 ],0.155,65.63288998603821
1061,[0.81386084 0.55313862 0.72846608],0.277,67.0288553237915
1062,[0.63547107 0.81533224 0.43466742],0.323,68.36301565170288
1063,[0.7706856  0.0509466  0.15361704],0.009,62.57980179786682
1064,[0.30393511 0.71467387 0.963794  ],0.105,64.50842595100403
1065,[0.76370268 0.89948911 0.05529512],0.399,70.55361557006836
1066,[0.99497261 0.24013582 0.51742539],0.211,65.51445388793945
1067,[0.70811747 0.85770538 0.73221864],0.379,68.59391069412231
1068,[0.31823202 0.81312353 0.56581511],0.163,57.60067272186279
1069,[0.66949639 0.19819053 0.89205143],0.027,63.386144161224365
1070,[0.30090126 0.08467181 0.64224592],0.207,56.084779500961304
1071,[0.60958993 0.8598933  0.73203494],0.331,58.79377007484436
1072,[0.8233977  0.67737777 0.69990947],0.345,68.61648058891296
1073,[0.80262212 0.98623423 0.79963478],0.399,70.44675183296204
1074,[0.70669222 0.41113144 0.36417976],0.155,66.707763671875
1075,[0.17891594 0.5843182  0.01425715],0.015,62.19719982147217
1076,[0.1425101  0.06721055 0.71408188],0.295,68.27700805664062
1077,[0.59452456 0.69657173 0.90072729],0.241,67.82071495056152
1078,[0.99683207 0.71538886 0.44893258],0.399,70.46591210365295
1079,[0.73674865 0.75828906 0.85141784],0.343,67.53888297080994
1080,[0.84047515 0.62848039 0.44540334],0.329,67.93492817878723
1081,[0.79198898 0.15954034 0.30018773],0.073,66.36980152130127
1082,[0.52424031 0.67188299 0.11157039],0.197,68.79193568229675
1083,[0.63218127 0.37503082 0.5273683 ],0.099,68.40453338623047
1084,[0.06026611 0.32650355 0.91049612],0.207,55.9783890247345
1085,[0.37119732 0.53083905 0.49104604],0.049,66.71351337432861
1086,[0.30675989 0.92355054 0.07356606],0.215,65.20151448249817
1087,[0.9034732  0.01983481 0.12631827],0.099,68.18351173400879
1088,[0.39755064 0.63938376 0.52781202],0.115,64.59853076934814
1089,[0.79962936 0.3423939  0.78463835],0.165,66.84954619407654
1090,[0.63827713 0.20232655 0.25554217],0.017,63.79046893119812
1091,[0.58007991 0.56713998 0.55287023],0.169,59.23367667198181
1092,[0.96224905 0.63341601 0.97845605],0.391,69.48865532875061
1093,[0.38003173 0.82814188 0.90852043],0.201,55.653427839279175
1094,[0.88748729 0.24989631 0.5771988 ],0.163,57.45097780227661
1095,[0.06841782 0.69320831 0.73651406],0.019,54.783669233322144
1096,[0.49840767 0.89290902 0.13014559],0.295,69.02254152297974
1097,[0.88215527 0.87472717 0.6183177 ],0.399,70.82905268669128
1098,[0.16090255 0.40544582 0.35895604],0.115,64.69659638404846
1099,[0.67528228 0.35765029 0.89300288],0.111,65.74501132965088
1100,[0.60617078 0.93203463 0.50964648],0.365,67.30133271217346
1101,[0.88130883 0.51631742 0.33121196],0.295,68.90830087661743
1102,[0.63173668 0.03504833 0.92164745],0.071,65.67881870269775
1103,[0.31557315 0.22050168 0.90406148],0.135,67.28056216239929
1104,[0.097568   0.5879201  0.49716611],0.057,55.54656100273132
1105,[0.88671245 0.95354474 0.94048214],0.399,70.17888808250427
1106,[0.93647088 0.23222623 0.97535935],0.177,66.53923463821411
1107,[0.88508812 0.47224543 0.08157232],0.275,58.137126207351685
1108,[0.97642839 0.60719996 0.95656081],0.385,69.8797824382782
1109,[0.53478616 0.8234669  0.00833158],0.279,67.43132996559143
1110,[0.81258054 0.03261825 0.12275405],0.021,64.22011876106262
