instance_idx,instance,epsilon,runtime
1000,[0.94737381 0.13549576 0.72860898],0.151,56.927995443344116
1001,[0.21064582 0.65082359 0.10002207],0.029,63.89634084701538
1002,[0.0068175  0.97721058 0.80392495],0.173,68.45641756057739
1003,[0.41677968 0.28286367 0.1300308 ],0.049,66.35863256454468
1004,[0.81828701 0.19216442 0.59832174],0.105,64.70912528038025
1005,[0.686512   0.27371568 0.38516989],0.081,57.22615599632263
1006,[0.97261866 0.57574384 0.6676508 ],0.375,58.59301447868347
1007,[0.83273331 0.67862896 0.7044769 ],0.355,67.2970941066742
1008,[0.32908465 0.17593355 0.61317931],0.145,66.80407476425171
1009,[0.64037806 0.15091904 0.00602052],0.001,60.23951005935669
1010,[0.0843029  0.92044859 0.02434994],0.117,65.8613817691803
1011,[0.34824811 0.59875192 0.19242087],0.073,66.085205078125
1012,[0.29180044 0.3047585  0.27642084],0.101,53.56054329872131
1013,[0.87056559 0.3245426  0.36297668],0.199,69.07256698608398
1014,[0.90589434 0.56220801 0.21030599],0.335,68.31729578971863
1015,[0.74693974 0.78278862 0.31816701],0.363,58.581039905548096
1016,[0.52549469 0.56251541 0.67849886],0.143,65.88706541061401
1017,[0.985772   0.7746979  0.21403736],0.399,70.0418472290039
1018,[0.05002143 0.04689052 0.42921327],0.349,69.27404522895813
1019,[0.50857952 0.81520063 0.7508129 ],0.261,67.37648916244507
1020,[0.77158957 0.95117825 0.5929345 ],0.399,70.70680093765259
1021,[0.15478396 0.3697216  0.56662911],0.137,57.01071357727051
1022,[0.30213764 0.31187364 0.62190203],0.091,67.34678077697754
1023,[0.94213915 0.61890941 0.12275977],0.381,59.76125454902649
1024,[0.71838676 0.97752017 0.03911825],0.399,69.96162390708923
1025,[0.37458122 0.5780599  0.19828984],0.075,55.65597677230835
1026,[0.25496307 0.47507971 0.92931974],0.035,65.01684165000916
1027,[0.62608777 0.76630017 0.54297323],0.295,68.25849843025208
1028,[0.88404053 0.01471758 0.79536793],0.087,57.16306185722351
1029,[0.49806191 0.75327819 0.66523065],0.225,56.39193654060364
1030,[0.82756081 0.14397479 0.35786213],0.087,57.285605669021606
1031,[0.58712767 0.37700506 0.7705751 ],0.081,56.9674859046936
1032,[0.05870067 0.41948265 0.9495534 ],0.161,66.67104768753052
1033,[0.59982907 0.64227477 0.24839   ],0.221,65.83941507339478
1034,[0.28904516 0.19258076 0.63224217],0.157,56.965067625045776
1035,[0.47790518 0.28348146 0.59118589],0.017,63.449759006500244
1036,[0.06207352 0.74563    0.8682405 ],0.001,59.97695755958557
1037,[0.59515451 0.05645361 0.06603578],0.071,65.48574900627136
1038,[0.82061832 0.92279929 0.96806804],0.399,70.10171842575073
1039,[0.05173146 0.59154761 0.99013917],0.079,65.41204571723938
1040,[0.12319593 0.59085691 0.03990799],0.043,63.66933512687683
1041,[0.45824042 0.26772603 0.70412887],0.035,64.82429671287537
1042,[0.73996012 0.76019341 0.40013371],0.349,69.14780139923096
1043,[0.54267585 0.82245612 0.1362204 ],0.281,58.90334463119507
1044,[0.13566753 0.83380987 0.65333526],0.083,65.90219187736511
1045,[0.87293252 0.40576926 0.66373283],0.239,65.78753709793091
1046,[0.85609798 0.05834892 0.04315256],0.061,65.55949234962463
1047,[0.79176878 0.50731794 0.7662242 ],0.249,68.22841477394104
1048,[0.76759095 0.78414618 0.87312436],0.375,58.49859881401062
1049,[0.3501534  0.45824436 0.78400457],0.003,60.60190272331238
1050,[0.14053893 0.4245842  0.84853749],0.117,65.59365582466125
1051,[0.24667636 0.18930487 0.13687976],0.181,58.34515380859375
1052,[0.45537121 0.28848484 0.59558943],0.027,62.02596712112427
1053,[0.28892012 0.82274554 0.03591401],0.153,65.151123046875
1054,[0.43670467 0.88138575 0.27546156],0.257,57.56420683860779
1055,[0.60445648 0.25673348 0.6364526 ],0.031,55.11908793449402
1056,[0.53156217 0.14121899 0.69125792],0.061,64.51335573196411
1057,[0.41323869 0.79194718 0.36313468],0.201,55.2324378490448
1058,[0.92769432 0.03195431 0.79779181],0.131,57.256096601486206
1059,[0.45339931 0.12085275 0.50069695],0.111,64.84147071838379
1060,[0.82638704 0.63170288 0.41295727],0.329,67.36105227470398
1061,[0.93282942 0.26127097 0.4385571 ],0.197,68.20593118667603
1062,[0.3592255  0.17265047 0.42804182],0.133,65.31987833976746
1063,[0.27611708 0.2629264  0.87032841],0.129,65.28421688079834
1064,[0.80487749 0.71595571 0.66147701],0.359,67.50907754898071
1065,[0.55395049 0.66585143 0.93457837],0.209,65.22396612167358
1066,[0.42539583 0.14900977 0.11591735],0.111,65.35357475280762
1067,[0.4616997  0.75542544 0.32417956],0.207,55.98373794555664
1068,[0.35139677 0.11095109 0.03756589],0.167,66.30261564254761
1069,[0.33244917 0.83275859 0.52953851],0.181,58.54833459854126
1070,[0.66799047 0.60938984 0.38992311],0.239,66.3102912902832
1071,[0.73195288 0.66478174 0.93919276],0.297,68.48902893066406
1072,[0.89330869 0.95342367 0.14950292],0.399,70.45395088195801
1073,[0.22383826 0.28418852 0.40591437],0.145,66.75887632369995
