instance_idx,instance,epsilon,runtime
0,[0. 0. 0.],0.335,68.89095973968506
1,[1. 0. 1.],0,0
2,[0.         0.62937514 1.        ],0,0
3,[1.         1.         0.46099306],0,0
4,[0.10143863 1.         1.        ],0,0
5,[0.47654936 0.27403915 0.10063225],0,0
6,[0.12212978 0.55596151 0.88536949],0,0
7,[0.24301335 0.         0.31396944],0,0
8,[0.55808349 0.91284858 0.50253289],0,0
9,[1.        0.1044348 0.0724396],0,0
10,[0.68048163 0.47456674 0.74673136],0,0
11,[0.72361337 1.         1.        ],0,0
12,[0.49390947 1.         0.4233466 ],0,0
13,[0.9547705  0.6912471  0.33728529],0,0
14,[0.64449443 0.96194773 0.69181783],0,0
15,[1.         0.50919922 0.34904171],0,0
16,[0.96783245 0.09352357 0.        ],0,0
17,[0.90193134 0.34184875 0.2422198 ],0,0
18,[0.96357652 0.14153227 0.49879672],0,0
19,[0.19079523 0.37736463 0.09368238],0,0
20,[0.20057266 0.         0.42083409],0,0
21,[0.08125979 0.08069572 0.45876037],0,0
22,[0.73601748 0.3849648  0.22695856],0,0
23,[0.27277368 0.76440572 0.17154306],0,0
24,[0.82022414 0.86410276 0.51808789],0,0
25,[0.64369637 0.16864581 0.02718282],0,0
26,[0.80245095 0.35644757 1.        ],0,0
27,[0.94126592 0.44820323 0.        ],0,0
28,[0.18875406 0.65568138 0.83664427],0,0
29,[0.71114513 1.         0.75972602],0,0
30,[0.85255861 0.22000691 0.92890051],0,0
31,[0.88489846 0.         0.21796124],0,0
32,[0.10621823 0.43460625 0.71593322],0,0
33,[0.8982102  0.99527314 0.40211001],0,0
34,[0.93606697 0.43724186 0.2904999 ],0,0
35,[0.         0.58080499 0.32943359],0,0
36,[0.94852553 0.47144644 1.        ],0.373,69.60056686401367
37,[0.77619516 0.77205109 1.        ],0.399,70.71106433868408
38,[0.51568405 0.55153263 0.62095372],0,0
39,[0.273456   0.93679963 0.91499902],0,0
40,[0.98465198 0.54828427 0.07551947],0,0
41,[0.09932096 0.76782611 0.67390053],0,0
42,[0.14858348 0.00787847 0.17792911],0,0
43,[0.22685803 0.91588838 0.13334908],0,0
44,[0.48003179 0.33133339 1.        ],0,0
45,[0.4917883  0.1609616  0.10608733],0,0
46,[0.34206247 0.47443593 0.71613897],0.073,67.1841778755188
47,[0.04710178 0.69738255 1.        ],0.039,64.65039324760437
48,[0.45927536 1.         0.83702024],0,0
49,[0.53903047 0.97550507 0.0490207 ],0,0
50,[0.86924645 0.3534725  0.43911474],0,0
51,[0.38417135 0.80550997 0.97876254],0,0
52,[0.32481029 0.79575128 0.74666576],0,0
53,[0.69722407 0.91467929 0.84905815],0,0
54,[0.28457212 0.02646866 0.86438118],0,0
55,[0.91450265 0.21891532 0.74112416],0,0
56,[0.20489427 0.         0.1687457 ],0,0
57,[0.69531661 0.82151386 0.82255978],0,0
58,[1.         0.97695694 0.43784271],0,0
59,[0.73242645 0.2280751  0.58581502],0,0
60,[0.40313947 0.81293388 0.00231913],0,0
61,[0.44013478 0.26715064 0.05785744],0,0
62,[0.33478221 0.07600637 0.39936101],0,0
63,[0.07279636 0.7843208  0.07672066],0,0
64,[0.36886081 0.85861053 0.89768577],0,0
65,[0.29420191 0.3099027  0.82869321],0,0
66,[0.64597188 0.721161   0.18670435],0,0
67,[0.97518427 0.31774624 0.85262268],0,0
68,[0.00523754 0.49313363 0.2793946 ],0,0
69,[0.78493242 0.01575758 0.49862028],0,0
70,[0.92525126 0.84513919 0.8893203 ],0,0
71,[0.34853138 0.61348817 0.54405756],0,0
72,[0.28981626 0.64384529 0.90115969],0,0
73,[0.35778687 0.13868903 0.36255011],0,0
74,[0.08724924 0.64009809 0.34093354],0,0
75,[0.24111419 0.73159581 0.98570789],0,0
76,[0.37267479 0.97614878 0.40136556],0,0
77,[0.14900493 0.82967232 0.32274495],0,0
78,[0.56632724 0.16092213 0.99896539],0,0
79,[0.76308169 0.59500403 0.75667476],0,0
80,[0.19412936 0.22419849 0.76535805],0,0
81,[1.         0.83449185 0.52110203],0,0
