instance_idx,instance,epsilon,runtime
0,"[0.19067149 0.19010303 0.92790527 0.91714996 0.10215623 0.32279885
 0.98862266 0.39053542 0.6276351  0.69149119]",0,0
1,"[0.81360642 0.44794703 0.34567591 0.72273258 0.98924317 0.94258715
 0.20155975 0.75909518 0.48993413 0.98705131]",0,0
2,"[0.88468506 0.11153772 0.40599007 0.94670094 0.23467595 0.43874616
 0.62902278 0.35260995 0.7851268  0.18241223]",0,0
3,"[0.79154706 0.79025596 0.85222454 0.1908268  0.53119223 0.15071227
 0.73361333 0.61448989 0.89132753 0.13627422]",0,0
4,"[0.64514709 0.14086629 0.7387562  0.44618878 0.40194121 0.78225322
 0.73149825 0.48485722 0.29233627 0.38755262]",0,0
5,"[0.55975059 0.97124615 0.58322349 0.4040261  0.03020475 0.92010888
 0.31736286 0.29465327 0.71890032 0.88242925]",0,0
6,"[0.99470283 0.51391257 0.10244231 0.65042903 0.5013486  0.10561927
 0.06652196 0.37223655 0.96812394 0.42739849]",0,0
7,"[0.1011813  0.6053583  0.16170172 0.94956436 0.6239077  0.02122397
 0.61966424 0.47320579 0.65938105 0.60449762]",0,0
8,"[0.08495155 0.87622969 0.71223544 0.19182636 0.07544467 0.40308513
 0.62876399 0.6287684  0.11848415 0.59527367]",0,0
9,"[0.62998775 0.72987548 0.11216008 0.07329827 0.7062005  0.9872342
 0.55969784 0.89090121 0.37974083 0.16037324]",0,0
10,"[0.74658878 0.05074039 0.31131557 0.79232993 0.05472513 0.22364404
 0.03680939 0.69346326 0.9655084  0.70882851]",0,0
11,"[0.99244505 0.82065079 0.22194511 0.29732098 0.94036415 0.69287101
 0.40989387 0.26106229 0.03984308 0.77619337]",0,0
12,"[0.99024508 0.91554644 0.00698743 0.16839248 0.87894422 0.4481523
 0.85813259 0.48624988 0.37934093 0.95641934]",0,0
13,"[0.12913769 0.93065157 0.95323883 0.12118948 0.53668166 0.49011114
 0.25229548 0.73656211 0.92411127 0.87889115]",0,0
14,"[0.85780378 0.32394118 0.75458032 0.43387961 0.90524059 0.35380509
 0.54614872 0.45096195 0.14562308 0.48855974]",0,0
15,"[0.79288104 0.12217951 0.49897952 0.44761633 0.01716781 0.94381584
 0.64073584 0.31940908 0.62435299 0.6611254 ]",0,0
16,"[0.51734226 0.56981146 0.22686403 0.03000444 0.74020445 0.72316718
 0.08600306 0.35372813 0.23227877 0.11302735]",0,0
17,"[0.73739938 0.80194724 0.2768798  0.56362024 0.26376077 0.25915418
 0.26520046 0.2968378  0.18440461 0.02896531]",0,0
