instance_idx,instance,epsilon,runtime
0,[0. 0. 0.],0.399,73.67430663108826
1,[0. 0. 0.],0,0
2,[0.89645989 0.         1.        ],0,0
3,[0.55416304 1.         1.        ],0,0
4,[0.03914756 0.74816693 1.        ],0.001,62.9138560295105
5,[0. 1. 1.],0,0
6,[0.94240828 0.98750019 0.        ],0,0
7,[0.80705992 0.98201292 0.55577653],0,0
8,[0.37317829 0.         0.18438489],0,0
9,[0.60678771 1.         0.97594678],0,0
10,[0.38137316 0.94127718 0.        ],0,0
11,[0.93367066 0.55151135 0.        ],0,0
12,[0.79000857 0.36700569 0.8369636 ],0,0
13,[0.70320922 0.         0.49500826],0,0
14,[1.         0.26623151 0.32120223],0,0
15,[1.         0.20828039 0.57132655],0,0
16,[0.         1.         0.81459906],0,0
17,[0.33133162 0.08206044 0.31588632],0,0
18,[0.42624429 0.9640868  0.09808181],0,0
19,[0.49481474 0.72994667 0.55060917],0,0
20,[0.9113652  0.55788723 0.98044175],0,0
21,[0.57698289 0.60686652 0.44485171],0,0
22,[0.56606462 0.39710197 0.57972947],0,0
23,[0.08184401 0.19479409 0.17825955],0,0
24,[0.59215654 0.67830951 0.47741137],0,0
25,[0.         0.78276398 0.89056435],0.005,64.16859149932861
26,[1.         0.87057082 0.91265765],0,0
27,[0.9996418  0.55821455 0.38942635],0,0
28,[0.73835298 0.28403563 0.82332091],0,0
29,[0.9113497  0.92497778 0.59433619],0,0
30,[1.         0.59866901 0.45060564],0,0
31,[0.66332614 1.         0.9320313 ],0,0
32,[0.81808068 0.08162892 0.61805961],0,0
33,[0.46121776 0.63209228 0.857849  ],0,0
34,[0.17816495 0.73393164 0.10641884],0,0
35,[0.15191304 0.79733512 0.32877058],0,0
36,[0.84434763 0.09995297 0.13658595],0,0
37,[0.70684689 0.04430769 0.5778869 ],0,0
38,[0.9537772  0.5356719  0.68805338],0,0
39,[0.         0.63696867 0.61140699],0,0
40,[0.5950332  0.39198141 0.36758764],0,0
41,[1.         0.03542226 0.00783985],0,0
42,[0.97957123 0.18473153 0.11339785],0,0
43,[0.19278244 0.80352899 0.95270543],0,0
44,[0.         0.42655975 0.09028034],0,0
45,[0.24760246 0.22076488 0.65330383],0,0
46,[0.34196485 0.18005465 0.50539143],0,0
47,[0.01732854 0.10026823 1.        ],0,0
48,[0.1843656  0.35916701 0.7365648 ],0,0
49,[0.8515349  0.92184242 0.15949903],0,0
50,[0.67853698 0.97014522 0.04517506],0,0
51,[0.68225536 0.84842632 0.33696679],0,0
52,[0.23796247 0.59857259 0.43961734],0,0
53,[0.15874648 0.47279218 0.40635019],0,0
54,[0.57044035 0.5099484  0.30528259],0,0
55,[0.34912521 0.84062479 0.24316625],0,0
56,[0.56155216 0.01134894 0.74680514],0,0
57,[0.32695295 0.04477239 0.27391014],0,0
58,[0.22693965 0.95665978 0.34714241],0,0
59,[0.27679431 0.35981607 0.95757587],0,0
60,[0.63792789 0.62297726 0.72016256],0,0
61,[0.38135289 0.41530392 0.65365987],0,61.68635010719299
62,[0.         0.19210515 0.32884638],0,0
63,[0.2429965  0.63937994 0.37426486],0,0
64,[0.89265161 0.56979202 0.41097043],0,0
65,[0.40934214 0.70412645 0.41489178],0,0
66,[0.6748486  0.0458609  0.44273598],0,0
67,[0.26323258 0.15731222 0.52713497],0,0
68,[0.49616459 0.56301241 0.76108402],0,0
69,[0.90128474 0.49586213 0.30591106],0,0
70,[0.47535405 0.811869   0.883782  ],0,0
71,[0.82829109 0.18777576 1.        ],0,0
72,[0.64511688 0.08272836 0.72207029],0,0
73,[1.         0.4026409  0.67433296],0,0
74,[0.31934821 0.21342442 0.71371796],0,0
75,[0.00084578 0.82562174 0.52193568],0,0
76,[0.09769653 0.11833916 0.64464936],0,0
77,[0.88514364 0.28020874 0.97878463],0,0
78,[0.10012863 0.85698163 0.38833242],0,0
79,[0.0810123  0.27491397 0.44544955],0,0
80,[0.80261799 0.86443986 0.12115023],0,0
81,[0.52709099 0.65282948 0.33795264],0,0
82,[0.88332694 0.27862809 0.00459988],0,0
83,[0.03972309 0.68319133 0.55239073],0,0
84,[0.95907943 0.94189713 0.90910176],0,0
85,[0.04108436 0.75166387 0.69748123],0,0
86,[0.6635943  0.71470616 0.90185478],0,0
87,[0.64814651 0.37312917 0.53166068],0,0
88,[0.20939862 0.58885925 0.        ],0,0
89,[0.1517298  0.33389665 0.78819559],0,0
90,[0.727674   0.33876803 0.61749283],0,0
91,[0.04027082 0.1635165  0.98232622],0,0
92,[0.29230431 0.39558157 0.54474966],0,0
93,[0.29623829 0.47926304 0.23301724],0,0
94,[0.04742948 0.17932    0.51907225],0,0
95,[0.07037334 0.40399986 0.32268159],0,0
96,[0.41936318 0.09873986 0.90836883],0,0
97,[0.47953085 0.84382759 0.97658722],0,0
98,[0.34723264 0.48028991 0.69730639],0,0
99,[0.43135318 0.30223672 0.73279844],0,0
100,[0.90619917 0.92305513 0.62375613],0,0
101,[0.37962871 0.97819617 0.63600871],0,0
102,[0.0652701  0.08393678 0.74806166],0,0
103,[0.06052177 0.00674112 0.38859346],0,0
104,[0.52520141 0.44959774 0.48431141],0,0
105,[0.59206953 0.68148881 0.41810324],0,0
106,[0.37228078 0.99216293 0.25443062],0,0
107,[0.78714918 0.43218944 0.35296828],0,0
108,[0.06326388 0.86666979 0.69973829],0,0
109,[0.91493859 0.45268031 0.67441513],0,0
110,[0.11913772 0.39875871 0.20023244],0,0
111,[0.0411827  0.95146643 0.20897771],0,0
112,[0.14699145 0.19779344 0.37266654],0,0
113,[0.55299762 0.15092883 0.98916687],0,0
114,[0.99611054 0.14798209 0.40080815],0,0
115,[0.68852852 0.88081653 0.49116346],0,0
116,[0.929184   0.32289483 0.49422747],0,0
117,[0.5045405  0.67220906 0.19494163],0,0
118,[0.61732273 0.21869862 0.33449313],0,0
119,[0.97538305 0.9022728  0.81696343],0,0
120,[0.03445056 0.14794678 0.2503574 ],0,0
121,[0.79432104 0.84531988 0.57954327],0,0
122,[0.72730074 0.80986875 0.05801181],0,0
123,[0.08435923 0.87201226 0.03081073],0,0
124,[0.22690252 0.03968306 0.00644917],0,0
125,[0.85500133 0.33106881 0.15324524],0,0
126,[0.14949323 0.65815592 0.96888303],0,0
127,[0.5109884  0.90436546 0.49825333],0,0
128,[0.58088892 0.68075401 0.80383059],0,0
129,[0.7676081  0.99424662 0.74512969],0,0
130,[0.91774994 0.20596816 0.53155664],0,0
131,[0.6059999  0.8286015  0.47784488],0,0
132,[0.80129726 0.38932793 0.58301646],0,0
133,[0.8624731  0.80082868 0.65428798],0,0
134,[0.         0.18171377 0.50272489],0,0
135,[0.25767652 0.06479454 0.85912806],0,0
136,[0.95552877 0.30314291 0.40299516],0,0
137,[0.82081148 0.06141596 0.63813521],0,0
138,[0.12880863 0.28734922 0.82889885],0,0
139,[0.05603834 0.0349618  0.41288173],0,0
140,[0.49827675 0.86641478 0.71506817],0,0
141,[0.68246121 0.15096843 0.98716392],0,0
142,[0.41648845 0.61362559 0.38140035],0,0
143,[0.04742867 0.47205236 0.14383374],0,0
144,[0.03266308 0.61928279 0.62701122],0,0
145,[0.10648102 0.55069106 0.34100248],0,0
146,[0.3883852  0.77908288 0.48602855],0,0
147,[0.89301954 0.61196637 0.46267598],0,0
148,[0.64066922 0.33837552 0.11653104],0,0
149,[0.69156924 0.62394257 0.78712881],0,0
150,[0.12859406 0.9151108  0.79800662],0,0
151,[0.9291147  0.87566953 0.6785397 ],0,0
152,[0.8210277  0.52040667 0.78402203],0,0
153,[0.19145596 0.78480504 0.43985087],0,0
154,[0.76666355 0.45655769 0.78813054],0,0
155,[0.07612036 0.04371162 0.93424609],0,0
156,[0.49253382 0.90434629 0.94484016],0,0
157,[0.67533289 0.57345532 0.20906354],0,0
158,[0.09450369 0.82226816 0.88829309],0,0
159,[0.78975288 0.70078292 0.41514828],0,0
160,[0.30922039 0.11285336 0.42106347],0,0
161,[0.57346777 0.92626254 0.9357253 ],0,0
162,[0.42105067 0.09854958 0.77223995],0,0
163,[0.74402285 0.02970313 0.44201033],0,0
164,[0.69551062 0.02913373 0.91909528],0,0
165,[0.97508669 0.72494128 0.07030774],0,0
166,[0.0710421  0.35986845 0.02067637],0,0
167,[0.3523655  0.00886473 0.97466304],0,0
168,[0.82990265 0.06971535 0.89300073],0,0
169,[0.21056293 0.20464768 0.67122306],0,0
170,[0.9507803  0.12264442 0.        ],0,0
171,[0.37390699 0.02362259 0.60234037],0,0
172,[0.87061792 0.18676121 0.10602971],0,0
173,[0.34889075 0.96273163 0.12393539],0,0
174,[0.97942163 0.36286966 0.46983372],0,0
175,[0.29636832 0.94057873 0.95840458],0,0
176,[0.6443213  0.18380059 0.99348081],0,0
177,[0.10373174 0.58255232 0.15038612],0,0
178,[0.90964129 0.94917226 0.80344384],0,0
179,[0.31994412 0.24288235 0.75352437],0,0
180,[0.29477446 0.42069766 0.03937684],0,0
181,[0.13378845 0.01950207 0.07129006],0,0
182,[0.07396298 0.42114617 0.5478462 ],0,0
183,[0.75071209 0.14183351 0.41825157],0,0
184,[0.64538591 0.08382235 0.441051  ],0,0
185,[0.37403459 0.95244177 0.05106906],0,0
186,[0.41394028 0.41812519 0.7266377 ],0,0
187,[0.32478872 0.20384323 0.28836602],0,0
188,[0.47704846 0.95378473 0.79550895],0,0
189,[0.28049355 0.55977325 0.68634466],0,0
190,[0.80623551 0.44720616 0.39465653],0,0
191,[0.77783802 0.43268735 0.24265714],0,0
192,[0.45937073 0.94055643 0.13644229],0,0
193,[0.46848131 0.63928359 0.47982891],0,0
194,[0.20616579 0.00070378 0.69722051],0,0
195,[0.62690743 0.0066664  0.29365556],0,0
196,[0.77884505 0.63085929 0.54223356],0,0
197,[0.15810202 0.70861278 0.4678831 ],0,0
198,[0.68715919 0.76267266 0.22694016],0,0
199,[0.7721155  0.2803149  0.98447423],0,0
200,[0.12223116 0.88690773 0.03362362],0,0
201,[0.25982173 0.52753609 0.57892652],0,0
202,[0.4013805  0.10138417 0.24734395],0,0
203,[0.28700722 0.75778178 0.90864466],0,0
204,[0.60326456 0.03447656 0.79119491],0,0
205,[0.30951671 0.34041049 0.52709333],0,0
206,[0.25219055 0.92334579 0.15759378],0,0
207,[0.42022885 0.28996561 0.516661  ],0,0
208,[0.58154498 0.62906986 0.52829301],0,0
209,[0.41614819 0.63656078 0.39932878],0,0
210,[0.78889593 0.79089813 0.28730026],0,0
211,[0.37661754 0.63074928 0.15105825],0,0
212,[0.70626881 0.38215174 0.58844673],0,0
213,[0.14118702 0.67039041 0.34958756],0,0
214,[0.47885068 0.41599672 0.47320474],0,0
215,[0.70390073 0.31865398 0.649916  ],0,0
216,[0.06079726 0.30051032 0.74380014],0,0
217,[0.05287472 0.62304293 0.01850592],0,0
218,[0.47769851 0.89175845 0.00294842],0,0
219,[0.53374983 0.06563463 0.86665409],0,0
220,[0.69538738 0.74444765 0.66700175],0,0
221,[0.00626685 0.04023157 0.61849436],0,0
222,[1.         0.87628505 0.69792004],0,0
223,[0.7272633  0.22665139 0.7502545 ],0,0
224,[0.28784333 0.10482954 0.45726059],0,0
225,[0.33013849 0.16793293 0.41776897],0,0
