instance_idx,instance,epsilon,runtime
2000,[0.64828876 0.1723938  0.87267584],0.001,66.11670064926147
2001,[0.61314371 0.15720965 0.9626515 ],0.023,66.67842555046082
2002,[0.51838125 0.07289488 0.62702636],0.107,56.57934260368347
2003,[0.253182   0.80377076 0.81808383],0.121,67.82770824432373
2004,[0.97901994 0.50191344 0.45508886],0.333,69.57654738426208
2005,[0.75352039 0.13247368 0.54708038],0.037000000000000005,57.11902856826782
2006,[0.54626683 0.08947139 0.41810284],0.083,67.67551255226135
2007,[0.85334189 0.85623674 0.09924243],0.399,71.847975730896
2008,[0.09068394 0.26271291 0.87504819],0.227,66.91724872589111
2009,[0.12887035 0.72006485 0.10117107],0.025,55.448073387145996
2010,[0.62316656 0.35609507 0.78916538],0.081,58.91726803779602
2011,[0.23367114 0.63926093 0.23573609],0.035,67.0078706741333
2012,[0.71370016 0.87376309 0.12681642],0.389,70.36338138580322
2013,[0.86665442 0.59362931 0.12712522],0.325,59.28414964675903
2014,[0.42754645 0.16086646 0.70056763],0.109,66.24603033065796
2015,[0.75891358 0.10579659 0.50629014],0.027000000000000003,64.75544905662537
2016,[0.81467738 0.93625501 0.51367079],0.399,72.31333470344543
2017,[0.95034827 0.53573662 0.39430074],0.335,70.29036831855774
2018,[0.84825959 0.49302563 0.47204055],0.263,59.719799518585205
2019,[0.49032482 0.84686708 0.83220835],0.259,68.30058312416077
2020,[0.40352162 0.33332511 0.49207323],0.033,65.94352436065674
2021,[0.57279501 0.23835195 0.79420831],0,60.347249269485474
2022,[0.48649463 0.33407088 0.10682847],0.009000000000000001,64.77046489715576
2023,[0.23882648 0.94937459 0.30517807],0.191,70.509685754776
2024,[0.16883198 0.46071214 0.30716684],0.085,68.54930305480957
2025,[0.03511546 0.32316934 0.54427249],0.221,67.31189107894897
2026,[0.55173228 0.35658675 0.447432  ],0.049,68.37957644462585
2027,[0.96558885 0.3773786  0.25828844],0.267,69.3039562702179
2028,[0.24344894 0.45780364 0.75976105],0.053000000000000005,64.52511620521545
2029,[0.20596546 0.70936299 0.02112666],0.057,57.54915904998779
2030,[0.41893651 0.77593929 0.33882337],0.193,70.21884942054749
2031,[0.56375849 0.20499028 0.74223003],0.021,65.59385681152344
2032,[0.05223742 0.85262536 0.19823654],0.051000000000000004,56.64870619773865
2033,[0.87445773 0.35255662 0.72291131],0.20500000000000002,66.59111285209656
2034,[0.31921653 0.90600029 0.12665169],0.211,67.92999124526978
2035,[0.17849367 0.49307305 0.08193701],0.061,67.03518080711365
2036,[0.19595622 0.94385919 0.97680816],0.161,69.52684569358826
2037,[0.3762576  0.92337657 0.5449888 ],0.243,68.52257633209229
2038,[0.2697276  0.70246482 0.65910673],0.079,68.02799153327942
2039,[0.98919916 0.26506498 0.67226913],0.219,58.3428156375885
2040,[0.05198204 0.11364698 0.00388905],0.315,68.27833485603333
2041,[0.9995358  0.80235085 0.78697365],0.399,72.09825825691223
2042,[0.5097408  0.30008866 0.15128765],0.003,62.99121809005737
2043,[0.28466171 0.37600119 0.75654985],0.07300000000000001,68.53765749931335
2044,[0.53968021 0.07748057 0.01800473],0.089,67.62473940849304
2045,[0.10229667 0.41053251 0.93349594],0.149,70.37737679481506
2046,[0.63743295 0.801903   0.46651066],0.313,60.24739050865173
2047,[0.36166255 0.10840073 0.87621556],0.169,59.56248998641968
2048,[0.78320847 0.16812507 0.51241304],0.069,58.74852705001831
2049,[0.48738678 0.6251491  0.94649456],0.147,68.95502424240112
2050,[0.5797948  0.54026542 0.0503102 ],0.159,68.5658164024353
2051,[0.0628671  0.18735589 0.03245165],0.273,69.83146095275879
2052,[0.74339643 0.72339872 0.13607416],0.329,69.63181328773499
2053,[0.83613387 0.15479153 0.30125257],0.091,69.01263761520386
2054,[0.24895947 0.37233667 0.25472411],0.089,67.8633406162262
2055,[0.48896309 0.40744133 0.9868916 ],0.039,67.11073446273804
2056,[0.05588512 0.14218548 0.05281406],0.299,71.40111207962036
