instance_idx,instance,epsilon,runtime
2000,[0.18931627 0.36020063 0.26557572],0.121,59.65613651275635
2001,[0.13638014 0.00757703 0.95525567],0.309,59.672985792160034
2002,[0.44427536 0.66137214 0.56545716],0.155,59.88273501396179
2003,[0.70174243 0.89085911 0.32882379],0.389,61.69864058494568
2004,[0.65708523 0.01483171 0.29650273],0.059000000000000004,59.26440691947937
2005,[0.02602115 0.44355376 0.8570036 ],0.147,60.379085302352905
2006,[0.89327662 0.6709784  0.84597503],0.387,54.4497606754303
2007,[0.47281083 0.08229032 0.46482208],0.113,51.91612935066223
2008,[0.71829168 0.2252186  0.12759536],0.067,60.2652702331543
2009,[0.98480848 0.4464306  0.64826393],0.317,61.478041648864746
2010,[0.99239253 0.69828538 0.41396228],0.399,63.37774419784546
2011,[0.54024197 0.49644585 0.45093849],0.11900000000000001,52.442145586013794
2012,[0.56769143 0.30913922 0.11445442],0.035,60.206931591033936
2013,[0.96302848 0.90390682 0.68763947],0.399,63.47407793998718
2014,[0.44120947 0.89046342 0.46520261],0.263,53.10358500480652
2015,[0.6428871  0.92543599 0.17798747],0.377,61.16894245147705
2016,[0.76571697 0.93397781 0.41101979],0.399,63.60774517059326
2017,[0.56106444 0.3309926  0.93115596],0.059000000000000004,58.878387689590454
2018,[0.33548757 0.24330424 0.3918675 ],0.10300000000000001,57.97927808761597
2019,[0.09672254 0.15934856 0.09657783],0.269,52.735464334487915
2020,[0.71151542 0.33211311 0.03702676],0.115,60.03925824165344
2021,[0.69093985 0.29899067 0.8105682 ],0.10500000000000001,58.9462673664093
2022,[0.9179813  0.58536873 0.93214849],0.359,61.17978858947754
2023,[0.92319418 0.39278718 0.71269688],0.263,51.67928338050842
2024,[0.01976758 0.63277014 0.96861932],0.057,50.24436807632446
2025,[0.56957488 0.29703322 0.5395927 ],0.039,58.05929231643677
2026,[0.38189597 0.29540422 0.44885991],0.055,56.84641480445862
2027,[0.22532195 0.47397544 0.23823457],0.049,59.828136920928955
2028,[0.01790964 0.02220054 0.42353232],0.367,61.92874455451965
2029,[0.29844779 0.03919309 0.81657086],0.213,50.20763611793518
2030,[0.09798694 0.30822109 0.82237911],0.179,60.947425842285156
2031,[0.7351683  0.42853401 0.76685987],0.189,60.803399324417114
2032,[0.25936601 0.4219022  0.81154297],0.045,60.402230739593506
2033,[0.31155691 0.80395363 0.43676262],0.157,52.95201230049133
2034,[0.70360675 0.17927358 0.45452031],0.045,60.426027059555054
2035,[0.13400396 0.56351631 0.12889799],0.053000000000000005,57.589401960372925
2036,[0.94266598 0.92275649 0.27676913],0.399,63.17618465423584
2037,[0.31674504 0.00426255 0.99555663],0.221,59.777270555496216
2038,[0.57678266 0.31799451 0.99603127],0.063,51.159194231033325
2039,[0.26640069 0.65171252 0.42728225],0.061,60.03077292442322
2040,[0.12003681 0.25700535 0.70528717],0.195,61.671754121780396
2041,[0.23163902 0.31385891 0.17965235],0.125,51.45328330993652
2042,[0.0372715  0.05238733 0.19517222],0.34700000000000003,61.6464147567749
2043,[0.09461723 0.6872049  0.8846229 ],0,54.00001907348633
2044,[0.49514781 0.30658917 0.50430624],0.005,56.54033184051514
2045,[0.71593454 0.63177989 0.15955433],0.267,61.11071062088013
2046,[0.77295796 0.89900295 0.50235643],0.399,64.4570038318634
2047,[0.69442053 0.58170347 0.16579064],0.231,53.31757068634033
2048,[0.38462133 0.96416962 0.05332646],0.267,60.745627880096436
2049,[0.76439373 0.61877621 0.56866557],0.291,61.908385276794434
2050,[0.49281164 0.15004925 0.60963074],0.067,59.11565971374512
2051,[0.94424761 0.50789632 0.84893395],0.331,53.144758462905884
2052,[0.68456077 0.17235249 0.82117061],0.041,60.68912410736084
2053,[0.16921371 0.94280917 0.15998236],0.149,61.80030059814453
2054,[0.41143471 0.82652673 0.36044886],0.215,59.36243724822998
2055,[0.61642166 0.66318405 0.29008579],0.23500000000000001,61.98773431777954
2056,[0.40506029 0.5851595  0.50053351],0.097,60.801371812820435
2057,[0.93794661 0.7240078  0.0854724 ],0.399,62.99738836288452
2058,[0.68503086 0.5923599  0.52633159],0.23900000000000002,60.71230626106262
2059,[0.32463318 0.77738598 0.90905844],0.161,60.85967206954956
2060,[0.32423078 0.483761   0.71637239],0.013000000000000001,49.39183568954468
2061,[0.76100933 0.28263238 0.57444232],0.127,59.33020281791687
2062,[0.87530812 0.071289   0.8273238 ],0.099,61.197484731674194
2063,[0.70157143 0.82731885 0.88860322],0.369,53.89466905593872
2064,[0.74399565 0.66611229 0.094423  ],0.299,62.09331965446472
2065,[0.57127093 0.03399314 0.43655561],0.089,59.900470495224
2066,[0.08434283 0.60833213 0.03231546],0.057,50.87444829940796
2067,[0.73661022 0.66652188 0.08388894],0.295,62.07927703857422
2068,[0.1309651  0.77351314 0.7447781 ],0.061,59.49266505241394
2069,[0.90830136 0.35129764 0.20673794],0.223,60.68237924575806
2070,[0.95482065 0.47315576 0.56639051],0.313,53.821335315704346
2071,[0.09074627 0.80673949 0.22282198],0.045,60.335026025772095
2072,[0.9504551  0.46296586 0.15769192],0.301,52.69630217552185
2073,[0.60332678 0.24999666 0.11286025],0.023,60.25380730628967
2074,[0.48607122 0.50414457 0.71133188],0.10300000000000001,58.988903522491455
2075,[0.90048167 0.21731871 0.82520588],0.169,53.385066986083984
2076,[0.4535287  0.12597148 0.7509792 ],0.095,60.440096378326416
2077,[0.38599884 0.56023722 0.00286287],0.067,59.600868225097656
2078,[0.24725122 0.57922291 0.03061124],0.007,49.11749339103699
2079,[0.13144304 0.52472012 0.22021012],0.07100000000000001,60.258586168289185
2080,[0.7043518  0.89276873 0.16431973],0.391,62.841062784194946
2081,[0.37163166 0.07160213 0.93966651],0.159,60.175599813461304
2082,[0.7124407  0.14385666 0.23230629],0.027000000000000003,57.93091821670532
2083,[0.61395898 0.29913801 0.15725764],0.053000000000000005,57.41021466255188
2084,[0.83526579 0.27593005 0.70088017],0.161,61.21298170089722
2085,[0.39697005 0.23857959 0.86480523],0.065,58.84097361564636
2086,[0.70343306 0.41315095 0.626953  ],0.163,52.61214852333069
2087,[0.13669332 0.9751894  0.75180392],0.187,53.346686124801636
2088,[0.82345332 0.20623622 0.83968265],0.125,51.44625997543335
2089,[0.31794769 0.34046521 0.66745409],0.059000000000000004,58.59762930870056
2090,[0.87387871 0.68256492 0.29005195],0.371,62.834012269973755
2091,[0.82463737 0.13494133 0.94274392],0.093,59.439366579055786
2092,[0.70575567 0.56160913 0.20875396],0.227,59.9759407043457
2093,[0.46072296 0.42376506 0.52884883],0.047,58.718732595443726
2094,[0.76530076 0.8236918  0.4822264 ],0.391,62.298144578933716
2095,[0.61554185 0.81280468 0.71435098],0.317,61.91636538505554
2096,[0.59837302 0.40240878 0.06168181],0.095,61.52077269554138
2097,[0.831855   0.20246725 0.56918698],0.121,60.21346378326416
2098,[0.21092037 0.00376537 0.40307943],0.281,53.473246335983276
2099,[0.5407724  0.2606351  0.05028219],0,54.59010314941406
2100,[0.77091273 0.48370078 0.05395201],0.221,60.903756618499756
2101,[0.1373161  0.70260349 0.98535507],0.035,59.50096416473389
2102,[0.93807133 0.96174309 0.45615178],0.399,63.545276403427124
2103,[0.65897996 0.08369989 0.58805085],0.019000000000000003,50.790045738220215
2104,[0.73775262 0.89777506 0.08230618],0.399,63.34314799308777
2105,[0.41382447 0.27158677 0.1150868 ],0.057,51.16680908203125
2106,[0.23430074 0.8006866  0.55502179],0.121,59.71177387237549
2107,[0.54749592 0.23073171 0.82561342],0,55.096479654312134
2108,[0.48455343 0.83465569 0.43822381],0.257,52.671605348587036
2109,[0.00160447 0.22670197 0.60883193],0.271,60.98018288612366
2110,[0.16676076 0.48456767 0.59800894],0.065,58.194130182266235
2111,[0.39062204 0.02854183 0.06164952],0.189,61.684609174728394
2112,[0.80962624 0.49509468 0.09489375],0.247,60.18871021270752
2113,[0.20493269 0.32131625 0.05488415],0.137,52.410640001297
2114,[0.60700866 0.50082963 0.77787454],0.161,62.00938534736633
2115,[0.47653734 0.54456474 0.80393951],0.11900000000000001,52.053345680236816
2116,[0.82713077 0.32639804 0.09735895],0.171,61.65659809112549
2117,[0.89764479 0.7709956  0.01926833],0.399,63.92174673080444
2118,[0.05991012 0.86373238 0.40310589],0.065,59.22475552558899
2119,[0.00531279 0.56600049 0.9963727 ],0.097,60.825157165527344
2120,[0.98349355 0.24425285 0.73816191],0.219,51.69147205352783
2121,[0.18538544 0.81972003 0.61496265],0.107,50.98912858963013
2122,[0.81689415 0.68751696 0.83135801],0.357,52.86097168922424
2123,[0.1373775  0.27031648 0.18654568],0.193,60.77854800224304
2124,[0.12362898 0.222051   0.08306868],0.225,51.266783475875854
2125,[0.44926441 0.34524203 0.00851709],0.007,48.7822949886322
2126,[0.19542354 0.70240877 0.04308161],0.041,59.93305158615112
2127,[0.01846913 0.85667517 0.91510185],0.081,52.22561311721802
2128,[0.03681945 0.25987818 0.35821508],0.243,60.79667043685913
2129,[0.58098856 0.62731404 0.96449801],0.215,58.73561334609985
2130,[0.27033001 0.40164985 0.37600567],0.059000000000000004,58.06945610046387
2131,[0.83865416 0.19315029 0.9093499 ],0.127,58.23304343223572
2132,[0.66210707 0.48925746 0.71948933],0.181,53.877371311187744
2133,[0.19663316 0.04403737 0.86549721],0.261,60.905396938323975
2134,[0.3566237  0.87355616 0.62333639],0.217,59.97961616516113
2135,[0.58211332 0.8827205  0.30362401],0.325,52.716689348220825
2136,[0.38317065 0.8449111  0.90751566],0.223,59.91128063201904
2137,[0.78585095 0.91908711 0.55034366],0.399,63.21536111831665
2138,[0.17320184 0.84834809 0.88337276],0.121,59.91097068786621
2139,[0.30413423 0.66690007 0.01845603],0.079,60.610406160354614
2140,[0.92620089 0.34716717 0.56382548],0.23900000000000002,60.4743549823761
2141,[0.68416335 0.82354768 0.70694054],0.355,61.727208375930786
2142,[0.32697944 0.93078071 0.22266433],0.221,61.13660526275635
2143,[0.74696932 0.50715864 0.25320049],0.221,59.559550762176514
2144,[0.51275966 0.31494489 0.52074093],0.019000000000000003,51.06227922439575
2145,[0.20847378 0.26443324 0.24436747],0.159,59.67841458320618
2146,[0.86168131 0.39157375 0.85695535],0.23500000000000001,60.74913144111633
2147,[0.37872051 0.32048079 0.66405212],0.039,58.219237327575684
2148,[0.40453411 0.81881658 0.64712229],0.215,59.58077073097229
2149,[0.69985323 0.96995216 0.84495961],0.399,63.45558261871338
2150,[0.34158883 0.45946159 0.86604818],0.013000000000000001,50.660176515579224
2151,[0.89287521 0.53894846 0.54558848],0.315,60.56578540802002
2152,[0.08316718 0.21276593 0.11801027],0.249,60.972922801971436
2153,[0.32525562 0.01590014 0.50759918],0.217,59.473889112472534
2154,[0.00046191 0.35973142 0.10181999],0.217,59.578415632247925
2155,[0.24309332 0.66420794 0.26424703],0.051000000000000004,49.940282344818115
2156,[0.00564107 0.82568671 0.53891048],0.035,60.11264610290527
2157,[0.88268078 0.26857426 0.31959281],0.17300000000000001,62.35716009140015
2158,[0.03071729 0.50766406 0.89481391],0.113,51.486083030700684
2159,[0.00165215 0.57759145 0.24008474],0.107,50.20008969306946
2160,[0.68690049 0.92558985 0.4842197 ],0.399,63.14801263809204
2161,[0.8768498  0.38574409 0.21743258],0.225,51.05746936798096
2162,[0.42266281 0.65868336 0.802359  ],0.149,62.11968922615051
2163,[0.67702442 0.0718308  0.79549255],0.011,58.25558376312256
2164,[0.13242018 0.11505519 0.21208643],0.269,52.89323806762695
2165,[0.17412131 0.19317188 0.20024134],0.211,59.43842077255249
2166,[0.53530098 0.86041815 0.52529168],0.297,60.923237323760986
2167,[0.65742502 0.7823993  0.99019955],0.329,62.22764182090759
2168,[0.2742273  0.94217276 0.19527117],0.201,51.12086033821106
2169,[0.19271045 0.79598612 0.07863932],0.08700000000000001,52.815099477767944
2170,[0.90132266 0.90323217 0.702091  ],0.399,63.8420934677124
2171,[0.69665899 0.47960977 0.0704154 ],0.181,54.270325660705566
2172,[0.34577281 0.76082601 0.58760217],0.157,52.50294303894043
2173,[0.25884789 0.51133337 0.40476043],0.011,57.94879174232483
2174,[0.3057893  0.17220274 0.21039887],0.157,52.190743923187256
2175,[0.53417177 0.70012017 0.94436245],0.227,59.680994272232056
2176,[0.7806961  0.70620291 0.63274689],0.343,60.545634269714355
2177,[0.99812104 0.60956723 0.78165584],0.399,63.18020415306091
2178,[0.40205368 0.1393449  0.36698831],0.123,61.330063819885254
2179,[0.79241932 0.50816317 0.49542761],0.249,62.56470489501953
2180,[0.2079517  0.36247974 0.74937399],0.101,50.151819467544556
2181,[0.41715179 0.17564512 0.95888517],0.085,60.7063422203064
2182,[0.9331801  0.86070172 0.48913976],0.399,63.85711073875427
2183,[0.98683618 0.07129544 0.65486841],0.197,61.689899921417236
2184,[0.03199119 0.34450796 0.55976237],0.199,63.32687067985535
2185,[0.48295975 0.43647687 0.93744619],0.07300000000000001,61.61231875419617
2186,[0.88346362 0.89073994 0.78007154],0.399,62.95601677894592
2187,[0.20146713 0.6613229  0.36977241],0.033,58.271490812301636
2188,[0.88892497 0.34442702 0.59668157],0.219,52.62537217140198
2189,[0.82702052 0.32888668 0.12099789],0.17300000000000001,61.518858432769775
2190,[0.35681458 0.27041282 0.35085324],0.081,52.57249140739441
2191,[0.97685311 0.85961102 0.58446562],0.399,62.850056171417236
2192,[0.83994813 0.50550715 0.93131351],0.281,52.751983880996704
2193,[0.25317811 0.90099617 0.56398502],0.179,60.9063618183136
2194,[0.110826   0.4732497  0.31415293],0.10300000000000001,58.21445107460022
2195,[0.22135148 0.7870389  0.16802518],0.099,62.537660121917725
2196,[0.62532476 0.55361974 0.54786383],0.191,61.50818061828613
2197,[0.18702798 0.70136647 0.47309467],0.047,60.86409544944763
2198,[0.55806449 0.92847605 0.99373431],0.35100000000000003,52.19182825088501
2199,[0.60973956 0.5024044  0.97784771],0.169,53.07750415802002
2200,[0.03299003 0.16440895 0.70480218],0.28300000000000003,61.60291266441345
2201,[0.31429321 0.49779382 0.62283287],0.013000000000000001,50.095865964889526
2202,[0.40322952 0.59113792 0.31760916],0.095,59.87619614601135
2203,[0.15968289 0.6381136  0.16276549],0.003,55.31104898452759
2204,[0.16870457 0.8499843  0.7754336 ],0.117,61.31245565414429
2205,[0.09976985 0.73650081 0.82308196],0.029,58.96373987197876
2206,[0.82561151 0.62312761 0.53786817],0.323,61.99480581283569
2207,[0.60971589 0.32040755 0.58003388],0.07100000000000001,59.93342661857605
2208,[0.78975189 0.44459693 0.10819205],0.211,60.662153244018555
2209,[0.83900648 0.29248961 0.44176094],0.167,60.78866004943848
2210,[0.65842143 0.80370872 0.6398092 ],0.331,52.46716046333313
2211,[0.38604643 0.1063016  0.96772946],0.135,61.20654010772705
2212,[0.49748354 0.44178884 0.76231654],0.079,59.92349624633789
2213,[0.74128531 0.70455424 0.97982355],0.331,53.16915798187256
2214,[0.83234436 0.62798901 0.12788209],0.323,61.860068798065186
2215,[0.8301542  0.51577652 0.58486133],0.273,61.85804772377014
2216,[0.5569262  0.22217936 0.55661302],0.001,56.813313245773315
2217,[0.46981492 0.89724568 0.94116734],0.291,61.77590584754944
2218,[0.98312251 0.52939436 0.29104386],0.35100000000000003,52.038214683532715
2219,[0.09431592 0.02126991 0.27626696],0.333,60.844367265701294
2220,[0.03940984 0.71767692 0.47788316],0.015,56.59108281135559
2221,[0.81989347 0.83385123 0.47252899],0.399,63.80724096298218
2222,[0.48181697 0.53023089 0.65503924],0.111,60.15295934677124
2223,[0.47593626 0.95999682 0.27533892],0.311,60.50691795349121
2224,[0.03797627 0.97208377 0.08733424],0.159,60.42870569229126
2225,[0.18795417 0.27391938 0.8410025 ],0.151,51.47801184654236
2226,[0.31611912 0.65598436 0.84632566],0.097,61.94130349159241
2227,[0.54330486 0.2280865  0.51325727],0.007,49.4496374130249
2228,[0.02277029 0.36618207 0.17989863],0.201,50.70568060874939
2229,[0.4021402  0.06009452 0.67003815],0.155,60.064491748809814
2230,[0.68934093 0.8068454  0.5958183 ],0.34700000000000003,61.55545735359192
2231,[0.12323015 0.14558763 0.98433823],0.247,61.64826440811157
2232,[0.69584722 0.6625494  0.48726441],0.277,60.87640905380249
2233,[0.32368496 0.85022207 0.93977642],0.197,61.570101261138916
2234,[0.24964358 0.34383914 0.31813694],0.099,61.26836085319519
2235,[0.98519804 0.57601106 0.74242485],0.383,61.99601149559021
2236,[0.33347839 0.3267191  0.74486025],0.057,52.399935483932495
2237,[0.81539209 0.14295667 0.87548173],0.091,62.66157293319702
2238,[0.65175753 0.30392505 0.19518224],0.075,51.494140625
2239,[0.94689261 0.5218558  0.43903642],0.331,52.7982759475708
2240,[0.30574141 0.66039759 0.00856002],0.077,60.040398597717285
2241,[9.11462627e-01 6.16296508e-01 2.57505766e-04],0.357,53.742653608322144
2242,[0.06155031 0.60005204 0.2403204 ],0.067,59.65008616447449
2243,[0.33138691 0.8736715  0.78659534],0.20900000000000002,59.000380754470825
2244,[0.51542153 0.87692824 0.58163077],0.295,63.45364737510681
2245,[0.28018081 0.97617569 0.05898309],0.221,60.394134521484375
2246,[0.06885533 0.89621334 0.55076521],0.10300000000000001,59.048015832901
2247,[0.87633608 0.79351298 0.73259232],0.399,63.70755457878113
2248,[0.95616331 0.3446145  0.62569659],0.253,59.32620358467102
2249,[0.90622518 0.24599823 0.00573696],0.171,61.49946904182434
2250,[0.54566306 0.42783752 0.3973166 ],0.08700000000000001,52.59099364280701
2251,[0.3846457  0.67611119 0.52654337],0.133,60.29178977012634
2252,[0.44184156 0.67891446 0.35878212],0.159,61.19899940490723
2253,[0.49033073 0.33470719 0.5275359 ],0.017,59.17251014709473
2254,[0.90615845 0.10114172 0.62432754],0.11900000000000001,52.29483890533447
2255,[0.17950504 0.9234433  0.82115458],0.159,60.920504331588745
2256,[0.40504702 0.95314229 0.05718496],0.271,60.87700343132019
2257,[0.60958061 0.35409539 0.79044757],0.091,60.67139744758606
2258,[0.99498865 0.29077368 0.61573949],0.245,61.2918426990509
2259,[0.65267404 0.31276484 0.29821085],0.081,53.04181528091431
2260,[0.1010936  0.94611446 0.49395287],0.147,61.22090268135071
2261,[0.70148254 0.78661175 0.2676288 ],0.337,53.1286838054657
2262,[0.19443692 0.37305721 0.60978075],0.10500000000000001,57.896427154541016
2263,[0.52877475 0.11549383 0.98299462],0.059000000000000004,58.063928842544556
2264,[0.98931334 0.8482938  0.16998942],0.399,64.72195720672607
2265,[0.41921353 0.80626071 0.98841262],0.223,60.707070112228394
2266,[0.61655426 0.17801923 0.90435196],0,54.128138303756714
2267,[0.29585432 0.81527129 0.66042498],0.159,60.9212601184845
2268,[0.34454754 0.6072853  0.37566204],0.075,52.224812507629395
2269,[0.60106298 0.78297168 0.71816652],0.295,61.89328598976135
2270,[0.58187283 0.71950871 0.80354626],0.257,52.419002056121826
2271,[0.37758789 0.2051822  0.6910953 ],0.095,61.10631561279297
2272,[0.20842397 0.65828519 0.73672521],0.043000000000000003,60.00968337059021
2273,[0.33724224 0.22812781 0.74828545],0.10300000000000001,57.453142166137695
2274,[0.97525728 0.75383255 0.87191471],0.399,63.19583511352539
2275,[0.47672961 0.24963507 0.10928544],0.037000000000000005,50.28841161727905
2276,[0.14974705 0.2713792  0.78210661],0.17300000000000001,61.57820796966553
2277,[0.12862491 0.99876135 0.04157127],0.185,61.96654200553894
2278,[0.56967562 0.57539989 0.50149318],0.17300000000000001,62.255958795547485
2279,[0.1658899  0.46462716 0.84812822],0.069,51.0412380695343
2280,[0.25680662 0.36878614 0.30551348],0.083,59.16107153892517
2281,[0.39022884 0.61231392 0.52211827],0.10300000000000001,57.550931453704834
2282,[0.95764988 0.46920092 0.30409164],0.307,52.17782759666443
2283,[0.01805896 0.29362536 0.83209418],0.227,59.84392809867859
2284,[0.99581096 0.57264194 0.48231971],0.381,54.01334810256958
2285,[0.38617851 0.33177207 0.34986177],0.037000000000000005,50.51987552642822
2286,[0.8091282  0.3450164  0.57627875],0.181,53.70304894447327
2287,[0.14262051 0.88029117 0.30693397],0.109,59.72084045410156
2288,[0.45744307 0.25137395 0.16413379],0.045,59.33732724189758
2289,[0.93927625 0.7038131  0.92769847],0.399,64.66032195091248
2290,[0.0405016  0.55261093 0.59955471],0.093,59.82660460472107
2291,[0.96425112 0.71655775 0.63338793],0.399,63.111857414245605
2292,[0.26816809 0.89582974 0.59121646],0.183,60.447070837020874
2293,[8.46128110e-04 6.39536085e-01 8.60346580e-01],0.065,58.091054916381836
2294,[0.09871548 0.19208568 0.54379544],0.241,60.17361831665039
2295,[0.04173719 0.38758212 0.57799781],0.17300000000000001,61.31898784637451
2296,[0.24578644 0.85098371 0.09882116],0.14100000000000001,61.19346618652344
2297,[0.80179352 0.20946738 0.83418431],0.117,59.758312463760376
2298,[0.65555038 0.74617087 0.51943627],0.299,62.904022455215454
2299,[0.82140774 0.16202334 0.75381465],0.101,49.86628770828247
2300,[0.01928876 0.25100119 0.08494355],0.261,60.77178382873535
2301,[0.4520581  0.27626802 0.8825325 ],0.019000000000000003,50.64239192008972
2302,[0.04051646 0.76223094 0.87710065],0.013000000000000001,49.32899332046509
2303,[0.61971444 0.19722828 0.00137138],0.003,55.84113621711731
