instance_idx,instance,epsilon,runtime
2000,[0.41955065 0.91218118 0.3561136 ],0.323,70.38668465614319
2001,[0.28987858 0.5296209  0.93671528],0.069,57.14085793495178
2002,[0.51391351 0.76649311 0.18329671],0.295,70.02294111251831
2003,[0.09450956 0.75267672 0.54392862],0.083,67.46971487998962
2004,[0.87252957 0.8268834  0.68524891],0.399,71.86447787284851
2005,[0.30109593 0.68547999 0.68862997],0.151,57.04637551307678
2006,[0.09583447 0.58006418 0.8236607 ],0,59.328723192214966
2007,[0.0128896  0.51817728 0.37315136],0.07300000000000001,68.66519403457642
2008,[0.48494285 0.34028801 0.91117441],0.067,66.80164313316345
2009,[0.10241964 0.15449681 0.22118026],0.215,65.32384657859802
2010,[0.18842802 0.89713062 0.61367696],0.219,59.23653030395508
2011,[0.83149811 0.52566069 0.53230656],0.329,68.99786257743835
2012,[0.55116394 0.75635561 0.11398383],0.307,59.200575828552246
2013,[0.4605325  0.07632833 0.81918856],0.077,65.59426426887512
2014,[0.92350179 0.47951789 0.31168215],0.34900000000000003,71.09499192237854
2015,[0.36259895 0.81709837 0.89010305],0.249,69.90305781364441
2016,[0.59770486 0.76363971 0.34216794],0.335,69.94070601463318
2017,[0.70996345 0.02867907 0.81491594],0.019000000000000003,56.16296100616455
2018,[0.22237281 0.85688194 0.14238959],0.197,69.70490550994873
2019,[0.22658986 0.12528088 0.13024288],0.169,59.57768487930298
2020,[0.07860412 0.69085536 0.7843574 ],0.047,66.75901460647583
2021,[0.07773436 0.77474444 0.75764934],0.099,69.45277953147888
2022,[0.04251213 0.10775097 0.79338704],0.265,67.34114694595337
2023,[0.51352616 0.05919019 0.11894161],0.063,56.87779974937439
2024,[0.25303081 0.06617356 0.66786013],0.183,68.68726444244385
2025,[0.75462375 0.78242431 0.92048882],0.399,71.8562536239624
2026,[0.20541429 0.90124949 0.18483174],0.219,58.90194916725159
2027,[0.35156283 0.09070987 0.84621786],0.123,68.3149254322052
2028,[0.94193904 0.94887469 0.34796204],0.399,71.63824987411499
2029,[0.16056551 0.50063783 0.72885605],0.009000000000000001,62.846211194992065
2030,[0.24183963 0.57025115 0.09911589],0.061,66.89149308204651
2031,[0.57818776 0.01390122 0.21706293],0.053000000000000005,64.86914324760437
2032,[0.1915591  0.28182132 0.90204249],0.10300000000000001,64.76001238822937
2033,[0.53717606 0.9736674  0.09869573],0.399,71.75978231430054
2034,[0.21402943 0.50419932 0.70804841],0.017,65.16170144081116
2035,[0.36649383 0.58939976 0.43983389],0.133,67.53248977661133
2036,[0.95784355 0.18079511 0.35495108],0.251,57.96241903305054
2037,[0.37964731 0.21422651 0.22762396],0.049,67.59601426124573
2038,[0.1128484  0.9847022  0.12363697],0.301,57.913477182388306
2039,[0.11031881 0.13585095 0.76259127],0.217,67.14830684661865
2040,[0.70479891 0.55714558 0.04059166],0.281,59.57875442504883
2041,[0.328142   0.1156576  0.28370717],0.123,68.2258894443512
2042,[0.60044603 0.3119768  0.97659579],0.111,67.06806659698486
2043,[0.4439952  0.55392878 0.29068829],0.153,66.22003269195557
2044,[0.85545022 0.18873297 0.06960569],0.169,59.50937342643738
2045,[0.84114126 0.47567578 0.67941016],0.309,68.00627899169922
2046,[0.17930751 0.99881529 0.49184053],0.317,69.12802410125732
2047,[0.10517397 0.43805064 0.65881778],0.067,66.53460359573364
2048,[0.08500578 0.14330747 0.40077425],0.229,67.00271701812744
2049,[0.59061268 0.10165466 0.92568347],0,60.05159330368042
2050,[0.97795135 0.06463634 0.97562378],0.277,68.74685978889465
2051,[0.33865939 0.59498102 0.99108477],0.125,57.46160650253296
2052,[0.12276618 0.83817254 0.72550091],0.161,68.31180357933044
2053,[0.27853947 0.71353506 0.58215262],0.155,68.34015393257141
2054,[0.27299332 0.7895475  0.64409387],0.191,70.19984555244446
2055,[0.40027005 0.47582529 0.60340928],0.093,67.56386160850525
2056,[0.40447858 0.48453341 0.27898417],0.099,69.20299172401428
2057,[0.76807451 0.10797029 0.25077033],0.085,68.29321074485779
2058,[0.49731897 0.62839715 0.13463504],0.217,67.738840341568
2059,[0.09960486 0.05277624 0.06822457],0.269,59.82231593132019
2060,[0.67817251 0.97215977 0.38277461],0.399,71.71942496299744
2061,[0.67926955 0.15267822 0.62221932],0.067,66.65509271621704
2062,[0.09633474 0.07644528 0.7519224 ],0.255,67.81990838050842
2063,[0.76764701 0.79278676 0.20198962],0.399,71.64616560935974
2064,[0.66215654 0.49025193 0.26175083],0.227,67.04725313186646
2065,[0.34364395 0.85973955 0.54683767],0.259,68.97968792915344
2066,[0.95267574 0.03151856 0.43057017],0.247,69.476407289505
2067,[0.91503027 0.38361249 0.31466927],0.297,69.95216989517212
2068,[0.37636846 0.45965237 0.0328393 ],0.07100000000000001,66.5186173915863
2069,[0.55671827 0.86042807 0.30314931],0.363,59.93073868751526
2070,[0.70612735 0.4914814  0.13451485],0.249,69.77983689308167
2071,[0.7157924  0.487456   0.10939696],0.251,57.53299307823181
2072,[0.67508931 0.66011035 0.68565612],0.321,68.64038062095642
2073,[0.57226366 0.47591008 0.85471174],0.179,69.80983448028564
2074,[0.50673127 0.39136882 0.4948847 ],0.10300000000000001,65.2745304107666
2075,[0.97096801 0.61696377 0.35289155],0.399,71.54464864730835
2076,[0.97788096 0.32045418 0.0281243 ],0.295,70.46767330169678
2077,[0.04511393 0.83699735 0.34900277],0.157,59.14031910896301
2078,[0.74212923 0.02681905 0.89172031],0.043000000000000003,66.26592779159546
2079,[0.34128456 0.09728178 0.34526728],0.127,65.95799112319946
2080,[0.35739589 0.35124613 0.66151077],0.009000000000000001,64.18104696273804
2081,[0.24763167 0.64811245 0.59277058],0.10500000000000001,65.84184241294861
2082,[0.91047963 0.0654263  0.30501806],0.203,65.0295057296753
