instance_idx,instance,epsilon,runtime
2000,[0.18931627 0.36020063 0.26557572],0.121,64.83534646034241
2001,[0.13638014 0.00757703 0.95525567],0.309,65.37898755073547
2002,[0.44427536 0.66137214 0.56545716],0.155,66.09972286224365
2003,[0.70174243 0.89085911 0.32882379],0.389,68.80602169036865
2004,[0.65708523 0.01483171 0.29650273],0.059000000000000004,63.919132232666016
2005,[0.02602115 0.44355376 0.8570036 ],0.147,66.51878094673157
2006,[0.89327662 0.6709784  0.84597503],0.387,58.79275417327881
2007,[0.47281083 0.08229032 0.46482208],0.113,55.19560766220093
2008,[0.71829168 0.2252186  0.12759536],0.067,65.420663356781
2009,[0.98480848 0.4464306  0.64826393],0.317,67.01515793800354
2010,[0.99239253 0.69828538 0.41396228],0.399,70.54326748847961
2011,[0.54024197 0.49644585 0.45093849],0.11900000000000001,57.04968190193176
2012,[0.56769143 0.30913922 0.11445442],0.035,64.86690640449524
2013,[0.96302848 0.90390682 0.68763947],0.399,70.08468532562256
2014,[0.44120947 0.89046342 0.46520261],0.263,58.16322922706604
2015,[0.6428871  0.92543599 0.17798747],0.377,67.26196098327637
2016,[0.76571697 0.93397781 0.41101979],0.399,70.11083173751831
2017,[0.56106444 0.3309926  0.93115596],0.059000000000000004,64.85356307029724
2018,[0.33548757 0.24330424 0.3918675 ],0.10300000000000001,62.748196840286255
2019,[0.09672254 0.15934856 0.09657783],0.269,58.507312059402466
2020,[0.71151542 0.33211311 0.03702676],0.115,65.06896042823792
2021,[0.69093985 0.29899067 0.8105682 ],0.10500000000000001,64.23120927810669
2022,[0.9179813  0.58536873 0.93214849],0.359,67.23609828948975
2023,[0.92319418 0.39278718 0.71269688],0.263,58.030688762664795
2024,[0.01976758 0.63277014 0.96861932],0.057,54.75986170768738
2025,[0.56957488 0.29703322 0.5395927 ],0.039,64.6207184791565
2026,[0.38189597 0.29540422 0.44885991],0.055,63.379655599594116
2027,[0.22532195 0.47397544 0.23823457],0.049,66.06461501121521
2028,[0.01790964 0.02220054 0.42353232],0.367,68.65886044502258
2029,[0.29844779 0.03919309 0.81657086],0.213,55.42354989051819
2030,[0.09798694 0.30822109 0.82237911],0.179,67.29966807365417
2031,[0.7351683  0.42853401 0.76685987],0.189,67.20176100730896
2032,[0.25936601 0.4219022  0.81154297],0.045,65.35299801826477
2033,[0.31155691 0.80395363 0.43676262],0.157,57.74034261703491
2034,[0.70360675 0.17927358 0.45452031],0.045,65.22961735725403
2035,[0.13400396 0.56351631 0.12889799],0.053000000000000005,62.53796148300171
2036,[0.94266598 0.92275649 0.27676913],0.399,69.7726047039032
2037,[0.31674504 0.00426255 0.99555663],0.221,65.22836661338806
2038,[0.57678266 0.31799451 0.99603127],0.063,55.40962076187134
2039,[0.26640069 0.65171252 0.42728225],0.061,64.90566730499268
2040,[0.12003681 0.25700535 0.70528717],0.195,68.42011189460754
2041,[0.23163902 0.31385891 0.17965235],0.125,55.763145208358765
2042,[0.0372715  0.05238733 0.19517222],0.34700000000000003,67.67487072944641
2043,[0.09461723 0.6872049  0.8846229 ],0,58.46379828453064
2044,[0.49514781 0.30658917 0.50430624],0.005,62.108927726745605
2045,[0.71593454 0.63177989 0.15955433],0.267,67.36421918869019
2046,[0.77295796 0.89900295 0.50235643],0.399,70.2300443649292
2047,[0.69442053 0.58170347 0.16579064],0.231,57.61823320388794
2048,[0.38462133 0.96416962 0.05332646],0.267,67.40899682044983
2049,[0.76439373 0.61877621 0.56866557],0.291,67.97428297996521
2050,[0.49281164 0.15004925 0.60963074],0.067,64.93422818183899
2051,[0.94424761 0.50789632 0.84893395],0.331,58.58758854866028
2052,[0.68456077 0.17235249 0.82117061],0.041,65.42307806015015
2053,[0.16921371 0.94280917 0.15998236],0.149,68.21681141853333
2054,[0.41143471 0.82652673 0.36044886],0.215,65.10656690597534
2055,[0.61642166 0.66318405 0.29008579],0.23500000000000001,67.24211025238037
2056,[0.40506029 0.5851595  0.50053351],0.097,66.78483080863953
2057,[0.93794661 0.7240078  0.0854724 ],0.399,70.400550365448
2058,[0.68503086 0.5923599  0.52633159],0.23900000000000002,66.61960577964783
2059,[0.32463318 0.77738598 0.90905844],0.161,67.1598949432373
2060,[0.32423078 0.483761   0.71637239],0.013000000000000001,53.398473024368286
2061,[0.76100933 0.28263238 0.57444232],0.127,64.88274312019348
2062,[0.87530812 0.071289   0.8273238 ],0.099,68.1376543045044
2063,[0.70157143 0.82731885 0.88860322],0.369,59.88528823852539
2064,[0.74399565 0.66611229 0.094423  ],0.299,69.7186439037323
2065,[0.57127093 0.03399314 0.43655561],0.089,65.80169653892517
2066,[0.08434283 0.60833213 0.03231546],0.057,55.068084716796875
2067,[0.73661022 0.66652188 0.08388894],0.295,68.41579961776733
2068,[0.1309651  0.77351314 0.7447781 ],0.061,65.85684585571289
2069,[0.90830136 0.35129764 0.20673794],0.223,66.45888090133667
2070,[0.95482065 0.47315576 0.56639051],0.313,57.723761558532715
2071,[0.09074627 0.80673949 0.22282198],0.045,65.31854152679443
2072,[0.9504551  0.46296586 0.15769192],0.301,56.78895378112793
2073,[0.60332678 0.24999666 0.11286025],0.023,64.699627161026
2074,[0.48607122 0.50414457 0.71133188],0.10300000000000001,63.86931777000427
2075,[0.90048167 0.21731871 0.82520588],0.169,58.35611367225647
