instance_idx,instance,epsilon,runtime
2000,[0.41955065 0.91218118 0.3561136 ],0.261,98.03403401374817
2001,[0.28987858 0.5296209  0.93671528],0.011,63.49656057357788
2002,[0.51391351 0.76649311 0.18329671],0.23500000000000001,67.26365065574646
2003,[0.09450956 0.75267672 0.54392862],0.021,64.0980064868927
2004,[0.87252957 0.8268834  0.68524891],0.399,70.57439875602722
2005,[0.30109593 0.68547999 0.68862997],0.091,66.9523856639862
2006,[0.09583447 0.58006418 0.8236607 ],0.059000000000000004,63.70168328285217
2007,[0.0128896  0.51817728 0.37315136],0.135,66.03461050987244
2008,[0.48494285 0.34028801 0.91117441],0.013000000000000001,52.984158515930176
2009,[0.10241964 0.15449681 0.22118026],0.271,66.76656579971313
2010,[0.18842802 0.89713062 0.61367696],0.14100000000000001,66.83433651924133
2011,[0.83149811 0.52566069 0.53230656],0.275,57.921459913253784
2012,[0.55116394 0.75635561 0.11398383],0.247,67.6058738231659
2013,[0.4605325  0.07632833 0.81918856],0.129,65.61442518234253
2014,[0.92350179 0.47951789 0.31168215],0.295,68.33134627342224
2015,[0.36259895 0.81709837 0.89010305],0.189,67.55264258384705
2016,[0.59770486 0.76363971 0.34216794],0.275,57.47041916847229
2017,[0.70996345 0.02867907 0.81491594],0.029,63.571531534194946
2018,[0.22237281 0.85688194 0.14238959],0.133,65.74863362312317
2019,[0.22658986 0.12528088 0.13024288],0.225,56.02834606170654
2020,[0.07860412 0.69085536 0.7843574 ],0.013000000000000001,53.30672240257263
2021,[0.07773436 0.77474444 0.75764934],0.025,53.727978229522705
2022,[0.04251213 0.10775097 0.79338704],0.321,66.9946916103363
2023,[0.51352616 0.05919019 0.11894161],0.117,65.9096450805664
2024,[0.25303081 0.06617356 0.66786013],0.23700000000000002,57.023508071899414
2025,[0.75462375 0.78242431 0.92048882],0.367,68.46294856071472
2026,[0.20541429 0.90124949 0.18483174],0.147,67.49407243728638
2027,[0.35156283 0.09070987 0.84621786],0.17500000000000002,57.539578676223755
2028,[0.94193904 0.94887469 0.34796204],0.399,71.02787852287292
2029,[0.16056551 0.50063783 0.72885605],0.067,65.59634685516357
2030,[0.24183963 0.57025115 0.09911589],0.001,60.166614294052124
2031,[0.57818776 0.01390122 0.21706293],0.10500000000000001,63.631115436553955
2032,[0.1915591  0.28182132 0.90204249],0.161,67.38824582099915
